room 2 2020-11-22 13:43:43.856
                BSSID  RSSI
6 04:bd:88:76:f4:22 -67
7 04:bd:88:76:f5:82 -75
8 04:bd:88:76:f5:80 -78
9 04:bd:88:76:f4:21 -78
10 70:8b:cd:5e:4f:f0 -82
11 18:64:72:29:09:c1 -84
12 18:64:72:29:09:c2 -85
13 62:45:b6:ce:ac:21 -86
14 18:64:72:29:09:c0 -86
15 8e:49:62:39:84:48 -87
16 12:d0:7a:c5:05:b5 -87
17 84:d4:7e:4a:68:02 -87
18 84:d4:7e:4a:4a:e2 -88
19 04:bd:88:76:f5:92 -89

room 2 2020-11-22 13:58:16.191
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 18:64:72:29:09:c2 -73
7 04:bd:88:76:f5:82 -75
8 04:bd:88:76:f5:80 -77
9 04:bd:88:76:f5:81 -77
10 04:bd:88:76:f4:21 -78
11 04:bd:88:76:f4:20 -78
12 04:bd:88:76:f4:22 -79
13 04:bd:88:76:f4:c1 -81
14 04:bd:88:76:f4:30 -83
15 18:64:72:29:09:c0 -84
16 18:64:72:29:09:c1 -84
17 70:8b:cd:5e:4f:f0 -84
18 12:d0:7a:c5:05:b5 -86
19 84:d4:7e:4a:68:02 -86
20 84:d4:7e:4a:68:01 -86
21 8e:49:62:39:84:48 -87
22 20:a6:cd:fd:07:42 -88
23 04:bd:88:76:f6:82 -88
24 04:bd:88:76:f7:21 -89
25 84:d4:7e:4a:4a:e2 -90

room 2 2020-11-22 13:58:46.303
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -54
5 04:bd:88:76:f9:f2 -54
6 04:bd:88:76:f5:82 -75
7 04:bd:88:76:f5:80 -77
8 04:bd:88:76:f4:21 -78
9 04:bd:88:76:f4:20 -78
10 04:bd:88:76:f5:81 -78
11 70:8b:cd:5e:4f:f0 -82
12 98:e7:f4:45:9b:4a -83
13 04:bd:88:76:f6:80 -84
14 18:64:72:29:09:c0 -85
15 18:64:72:29:09:c1 -85
16 12:d0:7a:c5:05:b5 -86
17 04:bd:88:76:f4:30 -86
18 04:bd:88:76:f4:32 -86
19 18:64:72:29:09:c2 -87
20 04:bd:88:76:f6:82 -89

room 2 2020-11-22 13:59:16.418
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f4:22 -69
7 04:bd:88:76:f4:20 -78
8 04:bd:88:76:f5:82 -79
9 04:bd:88:76:f4:21 -79
10 04:bd:88:76:f5:81 -80
11 98:e7:f4:45:9b:4a -80
12 04:bd:88:76:f5:80 -83
13 70:8b:cd:5e:4f:f0 -83
14 18:64:72:29:09:c0 -84
15 18:64:72:29:09:c1 -84
16 62:45:b6:ce:ac:21 -84
17 04:bd:88:76:f6:80 -85
18 04:bd:88:76:f4:30 -86
19 18:64:72:29:09:c2 -87
20 04:bd:88:76:f4:32 -88
21 84:d4:7e:4a:92:82 -88
22 12:d0:7a:c5:05:b5 -89
23 04:bd:88:76:f7:20 -90
24 04:bd:88:76:f7:21 -90

room 2 2020-11-22 13:59:46.569
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f5:82 -76
7 04:bd:88:76:f4:21 -76
8 04:bd:88:76:f4:22 -78
9 98:e7:f4:45:9b:4a -82
10 18:64:72:29:09:c2 -83
11 70:8b:cd:5e:4f:f0 -83
12 04:bd:88:76:f6:81 -84
13 18:64:72:29:09:c1 -85
14 04:bd:88:76:f4:30 -85
15 04:bd:88:76:f6:80 -85
16 04:bd:88:76:f7:20 -85
17 04:bd:88:76:f4:32 -86
18 04:bd:88:76:f4:31 -86
19 84:d4:7e:4a:68:02 -86
20 8e:49:62:39:84:48 -86
21 84:d4:7e:4a:68:00 -87
22 84:d4:7e:4a:4a:e2 -87
23 04:bd:88:76:f7:21 -89
24 04:bd:88:76:f6:82 -89

room 2 2020-11-22 14:00:16.815
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 98:e7:f4:45:9b:4a -68
7 04:bd:88:76:f5:82 -74
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f5:80 -76
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:22 -79
12 70:8b:cd:5e:4f:f0 -82
13 18:64:72:29:09:c1 -83
14 62:45:b6:ce:ac:21 -84
15 18:64:72:29:09:c0 -85
16 18:64:72:29:09:c2 -86
17 84:d4:7e:4a:68:00 -86
18 84:d4:7e:4a:68:02 -87
19 84:d4:7e:4a:68:01 -87
20 84:d4:7e:4a:4a:e0 -87
21 84:d4:7e:4a:4a:e1 -87
22 04:bd:88:76:f4:32 -88
23 8e:49:62:39:84:48 -88
24 84:d4:7e:4a:4a:e2 -89
25 04:bd:88:76:f5:91 -89
26 04:bd:88:76:f5:92 -89
27 04:bd:88:76:f4:c2 -89

room 2 2020-11-22 14:00:46.749
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f5:82 -75
7 04:bd:88:76:f5:81 -76
8 04:bd:88:76:f5:80 -76
9 62:45:b7:78:a1:82 -78
10 04:bd:88:76:f4:22 -79
11 04:bd:88:76:f4:20 -79
12 70:8b:cd:5e:4f:f0 -81
13 98:e7:f4:45:9b:4a -82
14 04:bd:88:76:f6:80 -83
15 84:d4:7e:4a:68:02 -84
16 04:bd:88:76:f6:81 -84
17 18:64:72:29:09:c1 -85
18 ea:6f:38:06:5f:16 -85
19 04:bd:88:76:f4:c1 -85
20 18:64:72:29:09:c2 -86
21 04:bd:88:76:f4:30 -86
22 04:bd:88:76:f4:31 -86
23 04:bd:88:76:f4:c0 -86
24 04:bd:88:76:f6:82 -86
25 04:bd:88:76:f4:32 -87
26 84:d4:7e:4a:4a:e1 -87
27 84:d4:7e:4a:4a:e2 -89

room 2 2020-11-22 14:01:16.889
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -46
2 04:bd:88:76:f9:e1 -46
3 04:bd:88:76:f9:f0 -52
4 04:bd:88:76:f9:f1 -52
5 04:bd:88:76:f9:f2 -52
6 04:bd:88:76:f5:82 -75
7 04:bd:88:76:f5:81 -79
8 84:d4:7e:4a:68:02 -81
9 70:8b:cd:5e:4f:f0 -83
10 98:e7:f4:45:9b:4a -83
11 18:64:72:29:09:c2 -85
12 04:bd:88:76:f7:22 -85
13 ea:6f:38:06:5f:16 -86
14 04:bd:88:76:f6:80 -86
15 04:bd:88:76:f6:81 -86
16 04:bd:88:76:f4:31 -87
17 04:bd:88:76:f4:c0 -87
18 04:bd:88:76:f4:c2 -88
19 04:bd:88:76:f6:82 -89
20 04:bd:88:77:08:22 -89

room 2 2020-11-22 14:01:46.978
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:81 -76
8 04:bd:88:76:f5:80 -76
9 98:e7:f4:45:9b:4a -77
10 04:bd:88:76:f4:21 -77
11 04:bd:88:76:f4:20 -78
12 04:bd:88:76:f4:22 -79
13 04:bd:88:76:f4:30 -80
14 04:bd:88:76:f4:31 -81
15 04:bd:88:76:f4:32 -81
16 18:64:72:29:09:c2 -85
17 ea:6f:38:06:5f:16 -85
18 04:bd:88:76:f4:c1 -86
19 04:bd:88:76:f4:c0 -88
20 04:bd:88:76:f4:c2 -89
21 84:d4:7e:4a:92:92 -89
22 84:d4:7e:4a:92:91 -90

room 2 2020-11-22 14:02:17.075
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 62:45:b7:78:a1:82 -77
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f4:20 -79
9 04:bd:88:76:f4:21 -79
10 04:bd:88:76:f4:22 -79
11 04:bd:88:76:f5:80 -79
12 98:e7:f4:45:9b:4a -80
13 04:bd:88:76:f5:81 -80
14 70:8b:cd:5e:4f:f0 -81
15 84:d4:7e:4a:68:02 -82
16 04:bd:88:76:f4:c1 -84
17 04:bd:88:76:f6:80 -84
18 04:bd:88:76:f6:81 -85
19 04:bd:88:76:f4:c0 -86
20 04:bd:88:76:f4:31 -87
21 04:bd:88:76:f4:30 -87
22 04:bd:88:76:f4:32 -87
23 04:bd:88:76:f6:82 -88
24 04:bd:88:76:f4:c2 -89
25 84:d4:7e:4a:92:82 -89

room 2 2020-11-22 14:02:47.181
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -44
3 04:bd:88:76:f9:f0 -48
4 04:bd:88:76:f9:f1 -48
5 04:bd:88:76:f9:f2 -48
6 98:e7:f4:45:9b:4a -72
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:81 -75
9 04:bd:88:76:f5:80 -75
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:22 -78
12 04:bd:88:76:f4:21 -79
13 70:8b:cd:5e:4f:f0 -83
14 62:45:b6:ce:ac:21 -84
15 04:bd:88:76:f4:30 -86
16 04:bd:88:76:f7:21 -88
17 04:bd:88:76:f5:92 -89
18 3c:84:6a:81:e0:4b -90

room 2 2020-11-22 14:03:17.254
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f4:22 -71
4 04:bd:88:76:f5:82 -73
5 04:bd:88:76:f5:81 -75
6 04:bd:88:76:f5:80 -76
7 04:bd:88:76:f4:20 -78
8 04:bd:88:76:f4:21 -78
9 98:e7:f4:45:9b:4a -82
10 62:45:b6:ce:ac:21 -84
11 ea:6f:38:06:5f:16 -85
12 18:64:72:29:09:c2 -85
13 04:bd:88:76:f4:30 -86
14 04:bd:88:76:f4:31 -86
15 04:bd:88:76:f5:92 -87
16 04:bd:88:76:f4:32 -87
17 04:bd:88:76:f5:90 -89
18 04:bd:88:76:f5:91 -89

room 2 2020-11-22 14:03:47.310
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -44
1 04:bd:88:76:f9:e2 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -72
7 04:bd:88:76:f5:80 -75
8 98:e7:f4:45:9b:4a -81
9 04:bd:88:76:f6:80 -85
10 84:d4:7e:4a:68:02 -85
11 04:bd:88:76:f4:30 -86
12 04:bd:88:76:f6:81 -86
13 04:bd:88:76:f4:31 -87
14 18:64:72:29:09:c2 -87
15 04:bd:88:76:f4:32 -88
16 04:bd:88:77:08:22 -88
17 04:bd:88:76:f6:82 -89

room 2 2020-11-22 14:04:17.426
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -44
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 84:d4:7e:4a:92:82 -59
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:80 -75
9 62:45:b7:78:a1:82 -75
10 04:bd:88:76:f5:81 -76
11 04:bd:88:76:f4:20 -79
12 04:bd:88:76:f4:21 -79
13 04:bd:88:76:f4:22 -79
14 04:bd:88:76:f4:30 -85
15 04:bd:88:76:f4:31 -87
16 04:bd:88:76:f4:32 -87
17 04:bd:88:76:f6:80 -87
18 04:bd:88:76:f6:81 -87
19 84:d4:7e:4a:68:02 -87
20 04:bd:88:76:f6:82 -88

room 2 2020-11-22 14:04:47.537
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -44
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 ea:6f:38:06:5f:16 -68
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:81 -75
9 04:bd:88:76:f5:80 -76
10 62:45:b7:78:a1:82 -76
11 04:bd:88:76:f4:20 -78
12 04:bd:88:76:f4:21 -78
13 04:bd:88:76:f4:22 -79
14 70:8b:cd:5e:4f:f0 -81
15 62:45:b6:ce:ac:21 -83
16 18:64:72:29:09:c0 -83
17 04:bd:88:76:f4:31 -85
18 04:bd:88:76:f6:80 -85
19 84:d4:7e:4a:92:82 -85
20 04:bd:88:76:f4:c1 -85
21 04:bd:88:76:f4:30 -86
22 04:bd:88:76:f4:32 -86
23 04:bd:88:76:f6:81 -86
24 84:d4:7e:4a:68:02 -87
25 18:64:72:29:09:c2 -87
26 04:bd:88:76:f7:20 -88
27 04:bd:88:76:f6:82 -89
28 04:bd:88:77:08:22 -89
29 04:bd:88:76:f4:c2 -90

room 2 2020-11-22 14:05:17.620
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e1 -44
2 04:bd:88:76:f9:e0 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -73
7 04:bd:88:76:f5:80 -75
8 04:bd:88:76:f5:81 -75
9 62:45:b7:78:a1:82 -76
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:21 -79
12 04:bd:88:76:f4:22 -79
13 04:bd:88:76:f4:30 -81
14 04:bd:88:76:f4:31 -81
15 04:bd:88:76:f4:32 -81
16 70:8b:cd:5e:4f:f0 -83
17 98:e7:f4:45:9b:4a -85
18 18:64:72:29:09:c0 -86
19 04:bd:88:76:f6:80 -87
20 04:bd:88:76:f6:81 -87
21 84:d4:7e:4a:68:02 -87
22 18:64:72:29:09:c2 -87
23 04:bd:88:76:f4:c0 -87

room 2 2020-11-22 14:05:47.784
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -44
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -73
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f4:20 -78
10 04:bd:88:76:f4:21 -78
11 04:bd:88:76:f4:22 -79
12 18:64:72:29:09:c0 -84
13 70:8b:cd:5e:4f:f0 -84
14 18:64:72:29:09:c2 -85
15 04:bd:88:76:f4:30 -86
16 04:bd:88:76:f4:31 -86
17 84:d4:7e:4a:68:02 -88
18 04:bd:88:76:f5:91 -88
19 04:bd:88:76:f7:20 -89
20 04:bd:88:76:f7:22 -89
21 04:bd:88:76:f5:90 -89
22 04:bd:88:76:f5:92 -89
23 04:bd:88:76:f4:c2 -89
24 04:bd:88:76:f6:82 -89

room 2 2020-11-22 14:06:17.872
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f0 -50
4 04:bd:88:76:f9:f2 -50
5 04:bd:88:76:f9:f1 -51
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 62:45:b7:78:a1:82 -76
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:21 -78
12 04:bd:88:76:f4:22 -80
13 70:8b:cd:5e:4f:f0 -81
14 62:45:b6:ce:ac:21 -82
15 84:d4:7e:4a:68:02 -83
16 18:64:72:29:09:c0 -84
17 18:64:72:29:09:c1 -84
18 04:bd:88:76:f6:80 -85
19 84:d4:7e:4a:92:82 -86
20 04:bd:88:76:f4:c0 -86
21 04:bd:88:76:f6:81 -86
22 04:bd:88:76:f4:31 -87
23 18:64:72:29:09:c2 -87
24 04:bd:88:76:f4:32 -87
25 04:bd:88:76:f6:82 -90

room 2 2020-11-22 14:06:47.999
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f4:22 -67
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:80 -76
9 04:bd:88:76:f5:81 -76
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:21 -78
12 70:8b:cd:5e:4f:f0 -82
13 62:45:b6:ce:ac:21 -84
14 04:bd:88:76:f4:30 -85
15 04:bd:88:76:f4:31 -86
16 84:d4:7e:4a:68:02 -86
17 18:64:72:29:09:c2 -86
18 04:bd:88:76:f4:32 -86
19 04:bd:88:77:08:22 -88
20 04:bd:88:76:f7:22 -89

room 2 2020-11-22 14:07:18.049
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e1 -44
2 04:bd:88:76:f9:e0 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -77
9 04:bd:88:76:f4:20 -78
10 04:bd:88:76:f4:21 -79
11 04:bd:88:76:f4:22 -79
12 70:8b:cd:5e:4f:f0 -80
13 62:45:b6:ce:ac:21 -83
14 18:64:72:29:09:c0 -84
15 04:bd:88:76:f6:81 -84
16 04:bd:88:76:f6:80 -85
17 84:d4:7e:4a:68:02 -86
18 18:64:72:29:09:c1 -86
19 04:bd:88:76:f4:31 -87
20 18:64:72:29:09:c2 -87
21 04:bd:88:76:f4:c0 -87
22 84:d4:7e:4a:68:00 -87
23 84:d4:7e:4a:4a:e2 -88
24 04:bd:88:77:08:22 -89
25 04:bd:88:76:f6:82 -89

room 2 2020-11-22 14:07:48.150
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -43
1 04:bd:88:76:f9:e1 -44
2 04:bd:88:76:f9:e0 -45
3 04:bd:88:76:f9:f1 -50
4 04:bd:88:76:f9:f0 -50
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -73
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f4:21 -77
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:22 -79
12 62:45:b7:78:a1:82 -79
13 70:8b:cd:5e:4f:f0 -82
14 04:bd:88:76:f6:80 -85
15 04:bd:88:76:f6:81 -85
16 04:bd:88:76:f4:31 -86
17 04:bd:88:76:f4:30 -86
18 04:bd:88:76:f4:32 -86
19 ea:6f:38:06:5f:16 -86
20 84:d4:7e:4a:68:02 -87
21 04:bd:88:76:f6:82 -87
22 98:e7:f4:45:9b:4a -87
23 04:bd:88:76:f7:22 -88
24 04:bd:88:76:f4:c2 -88

room 2 2020-11-22 14:08:18.125
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -73
7 04:bd:88:76:f4:22 -75
8 04:bd:88:76:f5:80 -76
9 70:8b:cd:5e:4f:f0 -76
10 04:bd:88:76:f5:81 -77
11 04:bd:88:76:f4:21 -78
12 04:bd:88:76:f4:20 -79
13 62:45:b6:ce:ac:21 -82
14 98:e7:f4:45:9b:4a -83
15 04:bd:88:76:f4:31 -86
16 04:bd:88:76:f4:30 -87
17 04:bd:88:76:f4:c1 -87
18 04:bd:88:76:f7:22 -88
19 04:bd:88:76:f4:c2 -88
20 04:bd:88:77:08:22 -88

room 2 2020-11-22 14:08:48.421
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 62:45:b7:78:a1:82 -78
7 04:bd:88:76:f5:82 -79
8 04:bd:88:76:f5:80 -82
9 04:bd:88:76:f5:81 -83
10 70:8b:cd:5e:4f:f0 -83
11 98:e7:f4:45:9b:4a -83
12 18:64:72:29:09:c0 -84
13 18:64:72:29:09:c1 -85
14 04:bd:88:76:f4:31 -86
15 04:bd:88:76:f4:30 -86
16 04:bd:88:76:f4:32 -86
17 84:d4:7e:4a:68:02 -86
18 04:bd:88:76:f4:c1 -87
19 ea:6f:38:06:5f:16 -87
20 04:bd:88:76:f4:c0 -87
21 04:bd:88:76:f6:80 -87
22 04:bd:88:76:f4:c2 -90
23 04:bd:88:77:08:22 -90
24 84:d4:7e:4a:92:82 -90

room 2 2020-11-22 14:09:18.331
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -44
1 04:bd:88:76:f9:e2 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -50
4 04:bd:88:76:f9:f0 -50
5 04:bd:88:76:f9:f2 -50
6 04:bd:88:76:f5:82 -72
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f4:21 -78
10 04:bd:88:76:f4:22 -78
11 04:bd:88:76:f4:20 -79
12 70:8b:cd:5e:4f:f0 -82
13 98:e7:f4:45:9b:4a -82
14 62:45:b6:ce:ac:21 -85
15 04:bd:88:76:f4:31 -86
16 04:bd:88:76:f4:30 -86
17 04:bd:88:76:f4:32 -86
18 ea:6f:38:06:5f:16 -86
19 84:d4:7e:4a:68:02 -87
20 04:bd:88:76:f7:20 -88
21 04:bd:88:76:f7:21 -88
22 84:d4:7e:4a:68:10 -88
23 04:bd:88:76:f5:92 -89
24 12:d0:7a:c5:05:b5 -89
25 04:bd:88:76:f7:22 -89

room 2 2020-11-22 14:09:48.577
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -44
1 04:bd:88:76:f9:e1 -44
2 04:bd:88:76:f9:e2 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f4:21 -78
7 04:bd:88:76:f4:20 -78
8 04:bd:88:76:f5:82 -79
9 04:bd:88:76:f5:80 -80
10 04:bd:88:76:f4:22 -80
11 04:bd:88:76:f5:81 -81
12 98:e7:f4:45:9b:4a -82
13 18:64:72:29:09:c1 -84
14 04:bd:88:76:f4:32 -85
15 84:d4:7e:4a:68:02 -85
16 04:bd:88:76:f4:31 -86
17 70:8b:cd:5e:4f:f0 -86
18 04:bd:88:76:f4:30 -86
19 18:64:72:29:09:c2 -86
20 04:bd:88:76:f4:c2 -87
21 04:bd:88:76:f5:90 -88
22 04:bd:88:76:f5:91 -89
23 04:bd:88:77:08:22 -89
24 3c:84:6a:81:e0:4b -91

room 2 2020-11-22 14:10:18.508
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e1 -44
2 04:bd:88:76:f9:e0 -45
3 04:bd:88:76:f9:f0 -47
4 04:bd:88:76:f9:f1 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f5:82 -66
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -77
9 62:45:b7:78:a1:82 -77
10 04:bd:88:76:f4:21 -78
11 04:bd:88:76:f4:20 -78
12 04:bd:88:76:f4:22 -80
13 98:e7:f4:45:9b:4a -82
14 62:45:b6:ce:ac:21 -84
15 84:d4:7e:4a:68:02 -85
16 18:64:72:29:09:c1 -85
17 04:bd:88:76:f6:80 -85
18 04:bd:88:76:f6:81 -85
19 18:64:72:29:09:c2 -86
20 18:64:72:29:09:c0 -86
21 04:bd:88:76:f4:31 -87
22 70:8b:cd:5e:4f:f0 -87
23 04:bd:88:76:f4:32 -87
24 04:bd:88:76:f4:c2 -87
25 04:bd:88:76:f7:22 -88
26 84:d4:7e:4a:92:82 -88

room 2 2020-11-22 14:10:48.641
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f0 -50
4 04:bd:88:76:f9:f1 -51
5 04:bd:88:76:f9:f2 -51
6 04:bd:88:76:f4:22 -66
7 04:bd:88:76:f4:21 -78
8 04:bd:88:76:f4:20 -78
9 04:bd:88:76:f5:82 -79
10 04:bd:88:76:f5:80 -80
11 04:bd:88:76:f5:81 -80
12 98:e7:f4:45:9b:4a -83
13 62:45:b6:ce:ac:21 -84
14 18:64:72:29:09:c1 -85
15 18:64:72:29:09:c0 -85
16 ea:6f:38:06:5f:16 -85
17 18:64:72:29:09:c2 -86
18 04:bd:88:76:f4:30 -86
19 84:d4:7e:4a:68:00 -87
20 04:bd:88:76:f4:31 -88
21 04:bd:88:76:f4:32 -88
22 8e:49:62:39:84:48 -88
23 12:d0:7a:c5:05:b5 -90

room 2 2020-11-22 14:11:18.753
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -44
2 04:bd:88:76:f9:e1 -44
3 04:bd:88:76:f9:f1 -50
4 04:bd:88:76:f9:f0 -50
5 04:bd:88:76:f9:f2 -50
6 04:bd:88:76:f5:82 -75
7 04:bd:88:76:f5:81 -77
8 04:bd:88:76:f5:80 -78
9 04:bd:88:76:f4:21 -78
10 04:bd:88:76:f4:20 -78
11 04:bd:88:76:f4:22 -79
12 98:e7:f4:45:9b:4a -82
13 70:8b:cd:5e:4f:f0 -83
14 18:64:72:29:09:c1 -84
15 62:45:b6:ce:ac:21 -85
16 18:64:72:29:09:c0 -85
17 18:64:72:29:09:c2 -86
18 04:bd:88:76:f4:30 -86
19 ea:6f:38:06:5f:16 -86
20 04:bd:88:76:f4:c1 -86
21 04:bd:88:76:f4:31 -87
22 04:bd:88:76:f4:c0 -87
23 04:bd:88:76:f4:32 -88
24 84:d4:7e:4a:68:02 -88
25 12:d0:7a:c5:05:b5 -89
26 84:d4:7e:4a:92:82 -89
27 04:bd:88:76:f4:c2 -90

room 2 2020-11-22 14:11:48.844
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -44
1 04:bd:88:76:f9:e0 -45
2 04:bd:88:76:f9:e1 -45
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -51
