room 2 2020-11-22 22:24:11.717
                BSSID  RSSI
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f4:22 -75
8 04:bd:88:76:f4:20 -75
9 04:bd:88:76:f4:21 -75
10 04:bd:88:76:f7:20 -77
11 18:64:72:29:09:c2 -79
12 04:bd:88:76:f7:22 -79
13 18:64:72:29:09:c0 -80
14 18:64:72:29:09:c1 -80
15 98:e7:f4:45:9b:4a -84
16 04:bd:88:76:f6:82 -85
17 62:45:b6:ce:ac:21 -88
18 04:bd:88:76:f5:90 -89

room 2 2020-11-22 22:28:42.390
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -47
1 04:bd:88:76:f9:e0 -50
2 04:bd:88:76:f9:e1 -50
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f1 -56
5 04:bd:88:76:f9:f2 -56
6 04:bd:88:76:f4:20 -74
7 04:bd:88:76:f4:21 -74
8 04:bd:88:76:f5:82 -75
9 04:bd:88:76:f4:22 -75
10 04:bd:88:76:f5:81 -78
11 18:64:72:29:09:c2 -79
12 62:45:b7:78:a1:82 -79
13 98:e7:f4:45:9b:4a -84
14 04:bd:88:76:f4:c2 -84
15 04:bd:88:76:f4:30 -86
16 04:bd:88:76:f4:31 -87
17 04:bd:88:76:f4:32 -87
18 18:64:72:29:09:d0 -87
19 18:64:72:29:09:d1 -88
20 18:64:72:29:09:d2 -88

room 2 2020-11-22 22:29:12.575
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -49
2 04:bd:88:76:f9:e1 -49
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f5:82 -74
7 18:64:72:29:09:c2 -75
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f7:20 -79
10 04:bd:88:76:f7:21 -79
11 18:64:72:29:09:c0 -79
12 04:bd:88:76:f7:22 -80
13 04:bd:88:76:f6:82 -83
14 98:e7:f4:45:9b:4a -86
15 04:bd:88:76:f4:c2 -86
16 04:bd:88:76:f4:31 -87
17 04:bd:88:76:f4:30 -88
18 04:bd:88:76:f4:32 -88

room 2 2020-11-22 22:29:42.655
                BSSID  RSSI
0 04:bd:88:76:f5:82 -47
1 04:bd:88:76:f9:e2 -48
2 04:bd:88:76:f9:e0 -50
3 04:bd:88:76:f9:e1 -50
4 04:bd:88:76:f9:f0 -56
5 04:bd:88:76:f9:f1 -56
6 04:bd:88:76:f9:f2 -57
7 04:bd:88:76:f4:20 -74
8 04:bd:88:76:f4:21 -75
9 04:bd:88:76:f5:81 -76
10 04:bd:88:76:f4:22 -76
11 18:64:72:29:09:c2 -78
12 04:bd:88:76:f7:22 -78
13 18:64:72:29:09:c0 -79
14 04:bd:88:76:f7:20 -80
15 18:64:72:29:09:c1 -80
16 98:e7:f4:45:9b:4a -82
17 04:bd:88:76:f4:c2 -82
18 04:bd:88:76:f4:30 -87
19 04:bd:88:76:f4:31 -88
20 04:bd:88:76:f4:32 -88
21 18:64:72:29:09:d0 -88
22 18:64:72:29:09:d1 -88
23 18:64:72:29:09:d2 -88

room 2 2020-11-22 22:30:12.614
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -47
1 04:bd:88:76:f9:e0 -50
2 04:bd:88:76:f9:e1 -50
3 04:bd:88:76:f9:f0 -58
4 04:bd:88:76:f9:f1 -58
5 04:bd:88:76:f9:f2 -58
6 04:bd:88:76:f4:22 -67
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f4:20 -74
9 04:bd:88:76:f4:21 -74
10 04:bd:88:76:f5:81 -76
11 04:bd:88:76:f5:80 -76
12 18:64:72:29:09:c2 -78
13 18:64:72:29:09:c0 -78
14 04:bd:88:76:f7:20 -80
15 04:bd:88:76:f7:22 -80
16 04:bd:88:76:f7:21 -80
17 98:e7:f4:45:9b:4a -83
18 04:bd:88:76:f4:30 -87
19 18:64:72:29:09:d2 -88
20 18:64:72:29:09:d0 -89

room 2 2020-11-22 22:30:42.856
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -48
1 04:bd:88:76:f9:e1 -48
2 04:bd:88:76:f9:e2 -48
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f1 -56
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:20 -73
7 04:bd:88:76:f4:21 -73
8 04:bd:88:76:f5:82 -75
9 04:bd:88:76:f4:22 -75
10 04:bd:88:76:f7:22 -79
11 04:bd:88:76:f7:20 -80
12 04:bd:88:76:f7:21 -80
13 04:bd:88:76:f4:c2 -85
14 62:45:b6:ce:ac:21 -87
15 18:64:72:29:09:d2 -88
16 18:64:72:29:09:d0 -89

room 2 2020-11-22 22:31:12.949
                BSSID  RSSI
0 04:bd:88:76:f9:e1 -50
1 04:bd:88:76:f9:e2 -50
2 04:bd:88:76:f9:e0 -51
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:20 -74
7 04:bd:88:76:f4:21 -74
8 04:bd:88:76:f4:22 -76
9 18:64:72:29:09:c0 -77
10 18:64:72:29:09:c1 -77
11 18:64:72:29:09:c2 -78
12 04:bd:88:76:f7:20 -80
13 04:bd:88:76:f7:22 -80
14 04:bd:88:76:f7:21 -80
15 04:bd:88:76:f5:82 -83
16 04:bd:88:76:f6:82 -86
17 04:bd:88:76:f4:30 -88
18 62:45:b6:ce:ac:21 -89
19 84:d4:7e:4a:68:02 -89

room 2 2020-11-22 22:31:43.041
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -48
1 04:bd:88:76:f9:e0 -49
2 04:bd:88:76:f9:e1 -49
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:20 -74
7 04:bd:88:76:f5:82 -75
8 04:bd:88:76:f4:21 -75
9 04:bd:88:76:f4:22 -76
10 04:bd:88:76:f7:22 -77
11 18:64:72:29:09:c0 -78
12 18:64:72:29:09:c1 -78
13 18:64:72:29:09:c2 -78
14 04:bd:88:76:f7:20 -79
15 04:bd:88:76:f7:21 -79
16 18:64:72:29:09:d0 -87
17 18:64:72:29:09:d1 -87
18 18:64:72:29:09:d2 -89

room 2 2020-11-22 22:32:13.252
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -53
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f2 -56
5 04:bd:88:76:f9:f1 -57
6 04:bd:88:76:f4:21 -75
7 18:64:72:29:09:c2 -77
8 04:bd:88:76:f5:82 -78
9 18:64:72:29:09:c1 -78
10 04:bd:88:76:f7:20 -79
11 04:bd:88:76:f7:22 -79
12 04:bd:88:76:f7:21 -79
13 18:64:72:29:09:c0 -79
14 04:bd:88:76:f5:80 -79
15 04:bd:88:76:f5:81 -80
16 04:bd:88:76:f4:c0 -80
17 98:e7:f4:45:9b:4a -81
18 04:bd:88:76:f4:c2 -84
19 04:bd:88:76:f4:22 -86
20 62:45:b6:ce:ac:21 -87
21 84:d4:7e:4a:68:02 -87

room 2 2020-11-22 22:32:43.257
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -50
1 04:bd:88:76:f9:e0 -51
2 04:bd:88:76:f9:e1 -51
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f4:20 -75
7 04:bd:88:76:f4:21 -76
8 04:bd:88:76:f4:22 -76
9 04:bd:88:76:f7:20 -78
10 18:64:72:29:09:c1 -78
11 18:64:72:29:09:c2 -78
12 04:bd:88:76:f7:22 -79
13 04:bd:88:76:f7:21 -79
14 98:e7:f4:45:9b:4a -81
15 04:bd:88:76:f4:c0 -82
16 04:bd:88:76:f4:c1 -82
17 04:bd:88:76:f5:82 -83
18 04:bd:88:76:f4:c2 -85
19 62:45:b6:ce:ac:21 -89

room 2 2020-11-22 22:33:13.363
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -50
1 04:bd:88:76:f9:e1 -51
2 04:bd:88:76:f9:e0 -52
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f1 -56
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:22 -74
7 04:bd:88:76:f4:21 -75
8 04:bd:88:76:f4:20 -75
9 04:bd:88:76:f5:82 -76
10 04:bd:88:76:f7:21 -76
11 18:64:72:29:09:c2 -78
12 18:64:72:29:09:c0 -78
13 04:bd:88:76:f7:20 -79
14 04:bd:88:76:f7:22 -79
15 04:bd:88:76:f5:81 -79
16 04:bd:88:76:f4:c0 -81
17 04:bd:88:76:f4:c2 -85
18 98:e7:f4:45:9b:4a -86
19 04:bd:88:76:f6:82 -87
20 d8:eb:97:ed:c8:36 -88
21 62:45:b6:ce:ac:21 -89

room 2 2020-11-22 22:33:43.473
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -52
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 98:e7:f4:45:9b:4a -67
7 04:bd:88:76:f4:22 -74
8 04:bd:88:76:f7:22 -75
9 04:bd:88:76:f4:21 -75
10 04:bd:88:76:f4:20 -75
11 18:64:72:29:09:c2 -77
12 18:64:72:29:09:c0 -78
13 04:bd:88:76:f5:82 -79
14 04:bd:88:76:f7:20 -79
15 04:bd:88:76:f7:21 -79
16 18:64:72:29:09:c1 -79
17 04:bd:88:76:f5:80 -79
18 04:bd:88:76:f5:81 -80
19 04:bd:88:76:f4:c2 -83
20 04:bd:88:76:f6:82 -86
21 18:64:72:29:09:d0 -88
22 84:d4:7e:4a:68:02 -88
23 62:45:b6:ce:ac:21 -89
24 18:64:72:29:09:d2 -89

room 2 2020-11-22 22:34:13.637
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -52
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:21 -74
7 04:bd:88:76:f4:20 -75
8 04:bd:88:76:f4:22 -76
9 18:64:72:29:09:c2 -77
10 04:bd:88:76:f5:82 -78
11 18:64:72:29:09:c1 -78
12 98:e7:f4:45:9b:4a -80
13 04:bd:88:76:f4:c1 -80
14 04:bd:88:76:f4:c0 -82
15 04:bd:88:76:f4:c2 -83
16 62:45:b6:ce:ac:21 -88
17 04:bd:88:76:f6:82 -88

room 2 2020-11-22 22:34:43.668
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -56
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:21 -74
7 04:bd:88:76:f4:20 -74
8 04:bd:88:76:f4:22 -76
9 04:bd:88:76:f5:82 -77
10 18:64:72:29:09:c2 -78
11 18:64:72:29:09:c1 -78
12 04:bd:88:76:f7:22 -78
13 98:e7:f4:45:9b:4a -79
14 04:bd:88:76:f7:21 -79
15 18:64:72:29:09:c0 -79
16 04:bd:88:76:f7:20 -80
17 84:d4:7e:4a:68:02 -87

room 2 2020-11-22 22:35:13.920
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:e2 -56
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:21 -74
7 04:bd:88:76:f4:20 -74
8 04:bd:88:76:f4:22 -75
9 04:bd:88:76:f5:82 -78
10 18:64:72:29:09:c2 -78
11 18:64:72:29:09:c1 -78
12 04:bd:88:76:f7:21 -78
13 18:64:72:29:09:c0 -78
14 04:bd:88:76:f7:22 -79
15 04:bd:88:76:f5:81 -79
16 04:bd:88:76:f5:80 -79
17 98:e7:f4:45:9b:4a -82
18 04:bd:88:76:f4:c2 -84
19 60:38:e0:bd:e6:29 -87
20 04:bd:88:76:f4:30 -89
21 18:64:72:29:09:d0 -89
22 18:64:72:29:09:d2 -89
23 18:64:72:29:09:d1 -90

room 2 2020-11-22 22:35:43.938
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -49
2 04:bd:88:76:f9:e1 -49
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 98:e7:f4:45:9b:4a -66
7 04:bd:88:76:f4:20 -73
8 04:bd:88:76:f5:82 -74
9 04:bd:88:76:f4:21 -74
10 04:bd:88:76:f4:22 -75
11 04:bd:88:76:f5:80 -77
12 18:64:72:29:09:c1 -78
13 04:bd:88:76:f5:81 -78
14 18:64:72:29:09:c2 -79
15 18:64:72:29:09:c0 -79
16 04:bd:88:76:f4:30 -86
17 04:bd:88:76:f4:32 -86
18 70:8b:cd:5e:4f:f0 -87
19 18:64:72:29:09:d0 -88
20 18:64:72:29:09:d1 -88
21 18:64:72:29:09:d2 -88

room 2 2020-11-22 22:36:13.981
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e1 -48
2 04:bd:88:76:f9:e0 -49
3 04:bd:88:76:f9:f0 -59
4 04:bd:88:76:f9:f1 -59
5 04:bd:88:76:f9:f2 -59
6 04:bd:88:76:f4:c2 -69
7 04:bd:88:76:f4:21 -73
8 04:bd:88:76:f4:20 -74
9 04:bd:88:76:f4:22 -76
10 04:bd:88:76:f7:22 -77
11 04:bd:88:76:f5:82 -78
12 18:64:72:29:09:c1 -78
13 18:64:72:29:09:c2 -79
14 04:bd:88:76:f7:21 -79
15 04:bd:88:76:f5:81 -80
16 98:e7:f4:45:9b:4a -83
17 62:45:b6:ce:ac:21 -85
18 d8:eb:97:ed:c8:36 -88

room 2 2020-11-22 22:36:44.044
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -49
2 04:bd:88:76:f9:e1 -49
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 18:64:72:29:09:c2 -70
7 04:bd:88:76:f4:22 -74
8 04:bd:88:76:f4:21 -75
9 04:bd:88:76:f4:20 -75
10 98:e7:f4:45:9b:4a -76
11 18:64:72:29:09:c1 -79
12 62:45:b7:78:a1:82 -79
13 04:bd:88:76:f7:21 -80
14 04:bd:88:76:f7:20 -80
15 04:bd:88:76:f5:82 -81
16 04:bd:88:76:f4:c2 -85
17 04:bd:88:76:f6:82 -88
18 d8:eb:97:ed:c8:36 -90

room 2 2020-11-22 22:37:14.142
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f4:21 -75
8 04:bd:88:76:f4:20 -75
9 04:bd:88:76:f4:22 -76
10 04:bd:88:76:f5:81 -77
11 18:64:72:29:09:c1 -78
12 18:64:72:29:09:c2 -79
13 04:bd:88:76:f7:21 -79
14 04:bd:88:76:f7:20 -79
15 18:64:72:29:09:c0 -79
16 04:bd:88:76:f5:80 -79
17 70:8b:cd:5e:4f:f0 -87
18 60:38:e0:bd:e6:29 -87
19 04:bd:88:76:f5:92 -89

room 2 2020-11-22 22:37:44.255
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -47
1 04:bd:88:76:f9:e0 -49
2 04:bd:88:76:f9:e1 -49
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -75
7 18:64:72:29:09:c2 -76
8 04:bd:88:76:f4:22 -77
9 18:64:72:29:09:c1 -77
10 18:64:72:29:09:c0 -77
11 04:bd:88:76:f7:22 -77
12 04:bd:88:76:f7:21 -78
13 04:bd:88:76:f7:20 -78
14 04:bd:88:76:f5:81 -78
15 04:bd:88:76:f5:80 -79
16 62:45:b7:78:a1:82 -79
17 60:38:e0:bd:e6:29 -87
18 d8:eb:97:ed:c8:36 -87
19 04:bd:88:77:07:22 -90
20 70:8b:cd:5e:4f:f0 -91

room 2 2020-11-22 22:38:14.309
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f2 -55
5 04:bd:88:76:f9:f1 -56
6 04:bd:88:76:f4:20 -74
7 04:bd:88:76:f4:21 -74
8 04:bd:88:76:f5:82 -76
9 04:bd:88:76:f4:22 -77
10 18:64:72:29:09:c2 -78
11 04:bd:88:76:f7:21 -79
12 04:bd:88:76:f5:81 -79
13 18:64:72:29:09:c0 -79
14 04:bd:88:76:f5:80 -79
15 04:bd:88:76:f7:22 -80
16 98:e7:f4:45:9b:4a -84
17 04:bd:88:76:f6:82 -88
18 62:45:b6:ce:ac:21 -88

room 2 2020-11-22 22:38:44.511
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e1 -46
2 04:bd:88:76:f9:e0 -47
3 04:bd:88:76:f9:f1 -51
4 04:bd:88:76:f9:f0 -56
5 04:bd:88:76:f9:f2 -56
6 04:bd:88:76:f5:82 -65
7 18:64:72:29:09:c2 -74
8 04:bd:88:76:f4:20 -75
9 04:bd:88:76:f4:21 -76
10 04:bd:88:76:f4:22 -77
11 18:64:72:29:09:c0 -78
12 18:64:72:29:09:c1 -78
13 04:bd:88:76:f7:21 -79
14 04:bd:88:76:f7:20 -79
15 04:bd:88:76:f7:22 -81
16 98:e7:f4:45:9b:4a -82
17 04:bd:88:76:f4:c2 -86
18 04:bd:88:76:f6:82 -87
19 04:bd:88:76:f4:31 -87
20 04:bd:88:76:f4:32 -87
21 04:bd:88:76:f4:30 -88
22 d8:eb:97:ed:c8:36 -90

room 2 2020-11-22 22:39:14.594
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -57
4 04:bd:88:76:f9:f1 -57
5 04:bd:88:76:f9:f2 -57
6 04:bd:88:76:f4:22 -74
7 04:bd:88:76:f4:20 -74
8 04:bd:88:76:f4:21 -74
9 04:bd:88:76:f5:82 -75
10 18:64:72:29:09:c2 -76
11 98:e7:f4:45:9b:4a -76
12 18:64:72:29:09:c0 -78
13 18:64:72:29:09:c1 -78
14 04:bd:88:76:f5:81 -78
15 04:bd:88:76:f5:80 -78
16 04:bd:88:76:f7:21 -79
17 04:bd:88:76:f7:22 -79
18 04:bd:88:76:f7:20 -80
19 04:bd:88:76:f4:c1 -82
20 62:45:b6:ce:ac:21 -85
21 04:bd:88:76:f6:82 -87
22 04:bd:88:76:f4:30 -88
23 04:bd:88:76:f4:31 -88
24 18:64:72:29:09:d2 -88
25 18:64:72:29:09:d0 -89
26 18:64:72:29:09:d1 -89
27 04:bd:88:76:f4:32 -90

room 2 2020-11-22 22:39:44.631
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -46
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 84:d4:7e:4a:92:82 -71
7 04:bd:88:76:f4:20 -74
8 04:bd:88:76:f4:21 -74
9 04:bd:88:76:f4:22 -76
10 04:bd:88:76:f5:82 -78
11 18:64:72:29:09:c2 -78
12 04:bd:88:76:f7:21 -78
13 04:bd:88:76:f7:22 -78
14 04:bd:88:76:f7:20 -78
15 04:bd:88:76:f5:81 -78
16 04:bd:88:76:f5:80 -78
17 18:64:72:29:09:c0 -79
18 18:64:72:29:09:c1 -79
19 98:e7:f4:45:9b:4a -80
20 62:45:b7:78:a1:82 -80
21 62:45:b6:ce:ac:21 -86

room 2 2020-11-22 22:40:14.662
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -45
1 04:bd:88:76:f9:e0 -47
2 04:bd:88:76:f9:e1 -47
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -54
5 04:bd:88:76:f9:f2 -54
6 98:e7:f4:45:9b:4a -64
7 18:64:72:29:09:c1 -73
