room 1 2020-12-07 13:15:22.194
                BSSID  RSSI
36 10:33:bf:4f:66:25 -64
37 4e:95:69:bc:cc:15 -67
38 6e:95:69:bc:cc:15 -67
39 8e:8f:e0:44:d0:85 -68
40 6e:8f:e0:44:d0:85 -68
41 5c:8f:e0:44:d0:85 -68
42 06:0e:83:c2:45:19 -69
43 c4:65:16:51:3e:95 -69
44 7e:8f:e0:44:d0:85 -72
45 f4:0e:83:ee:c2:57 -72
46 f6:0e:83:ee:c2:57 -72
47 06:0e:83:ee:c2:57 -74
48 6a:02:92:a5:d3:68 -75
49 60:02:92:a5:d3:68 -76
50 76:02:92:a5:d3:68 -76
51 7a:02:92:a5:d3:68 -76
52 f4:0e:83:ee:c2:58 -79
53 16:0e:83:ee:c2:58 -79
54 26:0e:83:ee:c2:58 -80
55 06:0e:83:ee:c2:58 -80
56 06:0e:83:c2:45:1a -82
57 16:0e:83:c2:45:1a -82
58 26:0e:83:c2:45:1a -82
59 f4:0e:83:c2:45:1a -83
60 3c:7a:8a:6c:c4:6a -86
61 8e:7a:8a:6c:c4:6a -86
62 4e:7a:8a:6c:c4:6a -87
63 5e:7a:8a:6c:c4:6a -87
64 6e:7a:8a:6c:c4:6a -87
65 2a:f5:32:94:a0:a4 -88

room 1 2020-12-07 13:16:19.456
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -52
1 8e:f2:9e:1c:b3:88 -52
2 86:f2:9e:1c:b3:88 -52
3 82:f2:9e:1c:b3:88 -55
4 60:02:92:a6:e7:78 -56
5 6a:02:92:a6:e7:78 -57
6 ec:aa:a0:7f:57:c8 -57
7 fa:aa:a0:7f:57:c8 -57
8 10:33:bf:4f:66:18 -58
9 10:33:bf:4f:66:1d -58
10 7a:02:92:a6:e7:78 -59
11 10:33:bf:4f:66:1b -59
12 36:0e:83:c2:45:19 -59
13 5c:8f:e0:44:d0:80 -61
14 6e:02:92:a6:e7:78 -61
15 3e:95:69:bc:cc:16 -62
16 2c:95:69:bc:cc:16 -62
17 8a:f2:9e:1c:b3:90 -62
18 f4:0e:83:c2:45:19 -62
19 02:aa:a0:7f:57:d0 -62
20 f6:aa:a0:7f:57:d0 -62
21 ec:aa:a0:7f:57:d0 -62
22 6e:95:69:bc:cc:16 -62
23 6e:8f:e0:44:d0:80 -62
24 4e:95:69:bc:cc:16 -62
25 fa:aa:a0:7f:57:d0 -62
26 78:f2:9e:1c:b3:90 -63
27 2c:95:69:bc:cc:15 -63
28 10:33:bf:4f:66:24 -63
29 10:33:bf:4f:66:22 -63
30 10:33:bf:4f:66:20 -63
31 82:f2:9e:1c:b3:90 -63
32 f6:aa:a0:7f:57:c8 -63
33 3e:95:69:bc:cc:15 -63
34 10:33:bf:4f:66:1a -64
35 7e:f2:9e:1c:b3:90 -64
36 10:33:bf:4f:66:25 -64
37 4e:95:69:bc:cc:15 -67
38 6e:95:69:bc:cc:15 -67
39 8e:8f:e0:44:d0:85 -68
40 6e:8f:e0:44:d0:85 -68
41 5c:8f:e0:44:d0:85 -68
42 06:0e:83:c2:45:19 -69
43 c4:65:16:51:3e:95 -69
44 7e:8f:e0:44:d0:85 -72
45 f4:0e:83:ee:c2:57 -72
46 f6:0e:83:ee:c2:57 -72
47 06:0e:83:ee:c2:57 -74
48 6a:02:92:a5:d3:68 -75
49 60:02:92:a5:d3:68 -76
50 76:02:92:a5:d3:68 -76
51 7a:02:92:a5:d3:68 -76
52 f4:0e:83:ee:c2:58 -79
53 16:0e:83:ee:c2:58 -79
54 26:0e:83:ee:c2:58 -80
55 06:0e:83:ee:c2:58 -80
56 06:0e:83:c2:45:1a -82
57 16:0e:83:c2:45:1a -82
58 26:0e:83:c2:45:1a -82
59 f4:0e:83:c2:45:1a -83
60 3c:7a:8a:6c:c4:6a -86
61 8e:7a:8a:6c:c4:6a -86
62 4e:7a:8a:6c:c4:6a -87
63 5e:7a:8a:6c:c4:6a -87
64 6e:7a:8a:6c:c4:6a -87
65 2a:f5:32:94:a0:a4 -88

room 1 2020-12-07 13:16:52.342
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -52
1 8e:f2:9e:1c:b3:88 -52
2 86:f2:9e:1c:b3:88 -52
3 82:f2:9e:1c:b3:88 -56
4 5c:8f:e0:44:d0:80 -57
5 06:aa:a0:7f:57:c8 -57
6 6a:02:92:a6:e7:78 -58
7 60:02:92:a6:e7:78 -58
8 ec:aa:a0:7f:57:c8 -58
9 02:aa:a0:7f:57:c8 -58
10 10:33:bf:4f:66:18 -59
11 7a:02:92:a6:e7:78 -59
12 10:33:bf:4f:66:1b -59
13 f4:0e:83:c2:45:19 -60
14 f6:aa:a0:7f:57:c8 -60
15 16:0e:83:c2:45:19 -60
16 02:aa:a0:7f:57:d0 -62
17 f6:aa:a0:7f:57:d0 -62
18 ec:aa:a0:7f:57:d0 -62
19 6e:8f:e0:44:d0:80 -62
20 fa:aa:a0:7f:57:d0 -62
21 78:f2:9e:1c:b3:90 -63
22 3e:95:69:bc:cc:16 -63
23 2c:95:69:bc:cc:16 -63
24 8a:f2:9e:1c:b3:90 -63
25 10:33:bf:4f:66:24 -63
26 10:33:bf:4f:66:22 -63
27 10:33:bf:4f:66:20 -63
28 6e:95:69:bc:cc:16 -63
