room 2 2020-11-30 18:11:34.208
                BSSID  RSSI
0 04:bd:88:76:f9:f0 -53
1 04:bd:88:76:f9:f1 -53
2 04:bd:88:76:f9:f2 -53
3 04:bd:88:76:f9:e0 -56
4 04:bd:88:76:f9:e1 -56
5 04:bd:88:76:f9:e2 -61
6 98:e7:f4:45:9b:4a -72
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:81 -75
9 04:bd:88:76:f5:80 -77
10 18:64:72:29:09:c2 -81
11 04:bd:88:76:f4:20 -82
12 04:bd:88:76:f4:22 -82
13 04:bd:88:76:f6:82 -84
14 04:bd:88:76:f7:20 -85
15 04:bd:88:76:f7:21 -86
16 18:64:72:29:09:d2 -86
17 62:45:b6:ce:ac:21 -86
18 18:64:72:29:09:d0 -87
19 18:64:72:29:09:d1 -87
20 04:bd:88:76:f4:32 -87
21 04:bd:88:76:f5:90 -87
22 04:bd:88:76:f5:92 -87
23 04:bd:88:76:f6:80 -87
24 04:bd:88:76:f6:81 -87
25 04:bd:88:76:f4:31 -88
26 04:bd:88:76:f4:30 -88
27 d8:eb:97:ed:c8:36 -89
28 84:d4:7e:4a:68:02 -89
29 60:38:e0:bd:e6:29 -90

room 2 2020-11-30 18:13:04.297
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -51
1 04:bd:88:76:f9:e1 -51
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -72
7 04:bd:88:76:f5:81 -76
8 18:64:72:29:09:c2 -82
9 04:bd:88:76:f4:22 -82
10 18:64:72:29:09:c1 -82
11 98:e7:f4:45:9b:4a -84
12 04:bd:88:76:f4:21 -86
13 04:bd:88:76:f4:20 -87
14 04:bd:88:77:08:21 -87
15 04:bd:88:77:08:22 -89
16 16:ae:db:f9:8e:5a -90

room 2 2020-11-30 18:13:34.392
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f0 -55
3 04:bd:88:76:f9:f1 -55
4 04:bd:88:76:f9:f2 -55
5 04:bd:88:76:f9:e2 -58
6 98:e7:f4:45:9b:4a -81
7 18:64:72:29:09:c2 -82
8 18:64:72:29:09:c0 -83
9 04:bd:88:76:f4:22 -84
10 18:64:72:29:09:c1 -84
11 04:bd:88:76:f6:82 -84
12 04:bd:88:76:f7:22 -85
13 04:bd:88:76:f6:80 -85
14 18:64:72:29:09:d2 -86
15 18:64:72:29:09:d0 -87
16 18:64:72:29:09:d1 -87
17 62:45:b6:ce:ac:21 -87
18 04:bd:88:76:f4:30 -88
19 04:bd:88:76:f4:31 -88
20 70:8b:cd:5e:4f:f0 -88
21 04:bd:88:76:f4:32 -89

room 2 2020-11-30 18:14:04.363
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f1 -55
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f2 -56
5 04:bd:88:76:f9:e2 -58
6 04:bd:88:76:f5:82 -72
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 18:64:72:29:09:c2 -79
10 98:e7:f4:45:9b:4a -83
11 18:64:72:29:09:c0 -83
12 18:64:72:29:09:c1 -84
13 04:bd:88:76:f6:82 -85
14 d8:eb:97:ed:c8:36 -85
15 18:64:72:29:09:d0 -86
16 18:64:72:29:09:d1 -86
17 62:45:b6:ce:ac:21 -86
18 04:bd:88:76:f5:90 -86
19 04:bd:88:76:f5:91 -86
20 18:64:72:29:09:d2 -87
21 04:bd:88:76:f7:20 -87
22 04:bd:88:76:f7:21 -87
23 04:bd:88:76:f7:22 -88
24 04:bd:88:76:f4:30 -88
25 04:bd:88:76:f4:31 -88
26 04:bd:88:76:f5:92 -88
27 84:d4:7e:4a:68:02 -88
28 04:bd:88:76:f4:32 -90
29 16:ae:db:f9:8e:5a -90
30 84:d4:7e:4a:6a:22 -91

room 2 2020-11-30 18:14:34.415
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f0 -55
3 04:bd:88:76:f9:f1 -55
4 04:bd:88:76:f9:f2 -55
5 04:bd:88:76:f9:e2 -59
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 98:e7:f4:45:9b:4a -82
10 18:64:72:29:09:c2 -82
11 18:64:72:29:09:c1 -82
12 18:64:72:29:09:c0 -84
13 da:13:99:be:66:e4 -84
14 04:bd:88:76:f4:21 -84
15 04:bd:88:76:f4:22 -85
16 04:bd:88:76:f6:82 -86
17 04:bd:88:76:f7:21 -86
18 04:bd:88:76:f4:c2 -86
19 18:64:72:29:09:d0 -87
20 18:64:72:29:09:d2 -87
21 04:bd:88:76:f7:20 -87
22 84:d4:7e:4a:92:82 -87
23 04:bd:88:76:f6:80 -87
24 04:bd:88:77:08:22 -87

room 2 2020-11-30 18:15:04.435
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f0 -56
3 04:bd:88:76:f9:f1 -56
4 04:bd:88:76:f9:f2 -56
5 04:bd:88:76:f9:e2 -62
6 04:bd:88:76:f5:82 -73
7 04:bd:88:76:f5:80 -75
8 04:bd:88:76:f5:81 -76
9 98:e7:f4:45:9b:4a -82
10 04:bd:88:76:f4:21 -83
11 18:64:72:29:09:c1 -84
12 18:64:72:29:09:c0 -84
13 04:bd:88:76:f4:22 -84
14 04:bd:88:76:f6:82 -86
15 04:bd:88:76:f6:80 -86
16 04:bd:88:76:f7:22 -86
17 16:ae:db:f9:8e:5a -86
18 04:bd:88:76:f6:81 -86
19 da:13:99:be:66:e4 -87
20 18:64:72:29:09:c2 -89

room 2 2020-11-30 18:15:34.525
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -51
1 04:bd:88:76:f9:e1 -51
2 04:bd:88:76:f9:f0 -55
3 04:bd:88:76:f9:f1 -55
4 04:bd:88:76:f9:f2 -55
5 04:bd:88:76:f9:e2 -56
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -76
9 18:64:72:29:09:c2 -82
10 18:64:72:29:09:c1 -83
11 18:64:72:29:09:c0 -83
12 98:e7:f4:45:9b:4a -84
13 04:bd:88:76:f4:22 -84
14 04:bd:88:76:f4:20 -84
15 04:bd:88:76:f4:c1 -85
16 04:bd:88:76:f4:c2 -85
17 04:bd:88:76:f6:82 -86
18 da:13:99:be:66:e4 -86
19 04:bd:88:76:f6:80 -86
20 18:64:72:29:09:d0 -86
21 18:64:72:29:09:d2 -86
22 04:bd:88:76:f4:c0 -86
23 18:64:72:29:09:d1 -87
24 70:8b:cd:5e:4f:f0 -90

room 2 2020-11-30 18:16:04.629
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:e2 -53
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -75
8 04:bd:88:76:f5:81 -76
9 98:e7:f4:45:9b:4a -82
10 18:64:72:29:09:c2 -83
11 04:bd:88:76:f6:82 -85
12 04:bd:88:76:f4:22 -85
13 04:bd:88:76:f4:c1 -85
14 04:bd:88:76:f4:c2 -85
15 04:bd:88:76:f4:21 -85
16 da:13:99:be:66:e4 -86
17 04:bd:88:76:f4:20 -86
18 18:64:72:29:09:d0 -86
19 18:64:72:29:09:d1 -86
20 18:64:72:29:09:d2 -86
21 04:bd:88:76:f4:c0 -86
22 04:bd:88:76:f6:81 -86
23 04:bd:88:76:f6:80 -87
24 04:bd:88:76:f7:20 -87
25 04:bd:88:76:f7:21 -87
26 62:45:b7:78:a1:82 -89

room 2 2020-11-30 18:16:34.953
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f0 -54
3 04:bd:88:76:f9:f1 -54
4 04:bd:88:76:f9:f2 -54
5 04:bd:88:76:f9:e2 -57
6 04:bd:88:76:f4:c2 -66
7 04:bd:88:76:f5:82 -72
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f4:22 -79
10 98:e7:f4:45:9b:4a -82
11 18:64:72:29:09:c2 -83
12 04:bd:88:76:f4:20 -83
13 04:bd:88:76:f4:21 -84
14 18:64:72:29:09:c0 -84
15 18:64:72:29:09:c1 -84
16 04:bd:88:76:f6:82 -85
17 da:13:99:be:66:e4 -85
18 04:bd:88:76:f6:81 -85
19 04:bd:88:76:f7:22 -85
20 04:bd:88:76:f6:80 -86
21 18:64:72:29:09:d1 -86
22 18:64:72:29:09:d2 -86
23 60:38:e0:bd:e6:29 -86
24 18:64:72:29:09:d0 -87
25 04:bd:88:76:f4:c0 -87
26 70:8b:cd:5e:4f:f0 -87
27 84:d4:7e:4a:68:02 -87
28 04:bd:88:76:f7:20 -89
29 20:a6:cd:fd:07:42 -89
30 04:bd:88:77:08:22 -91

room 2 2020-11-30 18:17:04.948
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:f0 -54
3 04:bd:88:76:f9:f1 -54
4 04:bd:88:76:f9:f2 -54
5 04:bd:88:76:f9:e2 -56
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:81 -75
8 04:bd:88:76:f5:80 -77
9 18:64:72:29:09:c2 -82
10 98:e7:f4:45:9b:4a -83
11 18:64:72:29:09:c1 -84
12 62:45:b6:ce:ac:21 -84
13 04:bd:88:76:f4:c1 -84
14 da:13:99:be:66:e4 -86
15 04:bd:88:76:f6:80 -86
16 04:bd:88:76:f7:20 -86
17 d8:eb:97:ed:c8:36 -86
18 04:bd:88:76:f6:82 -87
19 04:bd:88:76:f7:22 -87
20 04:bd:88:76:f7:21 -87
21 70:8b:cd:5e:4f:f0 -88
22 16:ae:db:f9:8e:5a -90

room 2 2020-11-30 18:17:34.994
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:e2 -52
3 04:bd:88:76:f9:f0 -53
4 04:bd:88:76:f9:f1 -53
5 04:bd:88:76:f9:f2 -53
6 04:bd:88:76:f5:82 -76
7 04:bd:88:76:f5:81 -77
8 04:bd:88:76:f5:80 -77
9 98:e7:f4:45:9b:4a -82
10 18:64:72:29:09:c2 -83
11 18:64:72:29:09:c1 -83
12 04:bd:88:76:f4:20 -83
13 18:64:72:29:09:c0 -83
14 70:8b:cd:5e:4f:f0 -84
15 04:bd:88:76:f5:90 -86
16 04:bd:88:76:f5:92 -86
17 04:bd:88:76:f5:91 -87
18 04:bd:88:76:f4:30 -87
19 18:64:72:29:09:d2 -87
20 04:bd:88:76:f4:31 -88
21 04:bd:88:76:f4:32 -88
22 18:64:72:29:09:d0 -88
23 04:bd:88:76:f6:82 -89
24 18:64:72:29:09:d1 -89

room 2 2020-11-30 18:18:05.054
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -49
1 04:bd:88:76:f9:e1 -49
2 04:bd:88:76:f9:e2 -50
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -54
5 04:bd:88:76:f9:f2 -54
6 98:e7:f4:45:9b:4a -64
7 84:d4:7e:4a:d1:e2 -72
8 04:bd:88:76:f5:82 -75
9 04:bd:88:76:f5:81 -77
10 18:64:72:29:09:c2 -82
11 04:bd:88:76:f4:22 -82
12 04:bd:88:76:f4:20 -84
13 04:bd:88:76:f4:21 -84
14 04:bd:88:76:f6:82 -85
15 04:bd:88:76:f6:81 -85
16 04:bd:88:76:f4:31 -86
17 04:bd:88:76:f7:21 -86
18 04:bd:88:76:f6:80 -86
19 04:bd:88:76:f4:30 -87
20 18:64:72:29:09:d0 -87
21 18:64:72:29:09:d1 -87
22 60:38:e0:bd:e6:29 -87
23 04:bd:88:76:f4:32 -88
24 d8:eb:97:ed:c8:36 -88
25 18:64:72:29:09:d2 -89

room 2 2020-11-30 18:18:35.044
                BSSID  RSSI
0 04:bd:88:76:f9:e1 -49
1 04:bd:88:76:f9:e2 -49
2 04:bd:88:76:f9:e0 -50
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -54
5 04:bd:88:76:f9:f2 -54
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:81 -77
8 04:bd:88:76:f4:22 -82
9 04:bd:88:76:f4:21 -82
10 98:e7:f4:45:9b:4a -83
11 18:64:72:29:09:c2 -83
12 04:bd:88:76:f4:20 -83
13 18:64:72:29:09:c0 -83
14 04:bd:88:76:f7:22 -84
15 18:64:72:29:09:c1 -84
16 d8:eb:97:ed:c8:36 -86
17 04:bd:88:76:f4:c1 -86
18 04:bd:88:76:f4:c2 -86
19 04:bd:88:76:f4:c0 -86
20 04:bd:88:76:f6:82 -87
21 62:45:b6:ce:ac:21 -87
22 60:38:e0:bd:e6:29 -88
23 20:a6:cd:fd:07:42 -90

room 2 2020-11-30 18:19:05.207
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -49
1 04:bd:88:76:f9:e1 -49
2 04:bd:88:76:f9:e2 -50
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -54
5 04:bd:88:76:f9:f2 -54
6 98:e7:f4:45:9b:4a -62
7 04:bd:88:76:f5:82 -74
8 04:bd:88:76:f5:81 -77
9 04:bd:88:76:f5:80 -78
10 04:bd:88:76:f4:22 -83
11 18:64:72:29:09:c2 -84
12 18:64:72:29:09:c0 -84
13 04:bd:88:76:f6:82 -85
14 18:64:72:29:09:c1 -85
15 da:13:99:be:66:e4 -85
16 04:bd:88:76:f7:22 -86
17 04:bd:88:76:f6:80 -86
18 60:38:e0:bd:e6:29 -87
19 04:bd:88:76:f7:21 -87
20 16:ae:db:f9:8e:5a -87
21 18:64:72:29:09:d0 -87
22 18:64:72:29:09:d1 -87
23 18:64:72:29:09:d2 -87
24 04:bd:88:77:08:22 -88
25 84:d4:7e:4a:d1:e2 -90

room 2 2020-11-30 18:19:35.291
                BSSID  RSSI
0 04:bd:88:76:f9:f0 -52
1 04:bd:88:76:f9:f1 -52
2 04:bd:88:76:f9:f2 -52
3 04:bd:88:76:f9:e0 -53
4 04:bd:88:76:f9:e1 -53
5 04:bd:88:76:f9:e2 -54
6 04:bd:88:76:f5:82 -75
7 04:bd:88:76:f5:81 -77
8 04:bd:88:76:f5:80 -77
9 04:bd:88:76:f4:22 -79
10 18:64:72:29:09:c2 -83
11 18:64:72:29:09:c0 -83
12 04:bd:88:76:f4:21 -83
13 98:e7:f4:45:9b:4a -85
14 04:bd:88:76:f6:80 -87
15 04:bd:88:76:f5:90 -87
16 04:bd:88:76:f5:91 -87
17 04:bd:88:76:f5:92 -87
18 18:64:72:29:09:d0 -88
19 18:64:72:29:09:d1 -88
20 18:64:72:29:09:d2 -88
21 04:bd:88:77:08:22 -89
22 04:bd:88:77:07:22 -90

room 2 2020-11-30 18:20:05.527
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -50
1 04:bd:88:76:f9:e1 -50
2 04:bd:88:76:f9:e2 -50
3 04:bd:88:76:f9:f0 -52
4 04:bd:88:76:f9:f1 -52
5 04:bd:88:76:f9:f2 -52
6 04:bd:88:76:f5:81 -76
7 04:bd:88:76:f5:80 -78
8 04:bd:88:76:f5:82 -79
9 04:bd:88:76:f4:22 -80
10 18:64:72:29:09:c0 -81
11 04:bd:88:76:f4:21 -82
12 04:bd:88:76:f4:20 -82
13 18:64:72:29:09:c2 -83
14 04:bd:88:76:f7:21 -83
15 18:64:72:29:09:c1 -83
16 04:bd:88:76:f4:c2 -83
17 98:e7:f4:45:9b:4a -84
18 da:13:99:be:66:e4 -85
19 04:bd:88:76:f7:20 -86
20 04:bd:88:76:f6:82 -86
21 18:64:72:29:09:d0 -87
22 04:bd:88:76:f6:80 -87
23 18:64:72:29:09:d1 -88
24 84:d4:7e:4a:68:02 -88
25 04:bd:88:76:f6:81 -88
26 04:bd:88:77:08:22 -89

room 2 2020-11-30 18:20:35.537
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -51
1 04:bd:88:76:f9:e1 -51
2 04:bd:88:76:f9:e2 -54
3 04:bd:88:76:f9:f0 -54
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -76
7 04:bd:88:76:f5:81 -78
8 04:bd:88:76:f5:80 -78
9 04:bd:88:76:f4:22 -82
10 18:64:72:29:09:c2 -83
11 04:bd:88:76:f4:21 -83
12 98:e7:f4:45:9b:4a -84
13 04:bd:88:76:f7:21 -84
14 04:bd:88:76:f4:20 -84
15 04:bd:88:76:f7:20 -85
16 04:bd:88:76:f7:22 -85
17 04:bd:88:76:f4:c2 -86
18 04:bd:88:76:f4:c0 -86
19 04:bd:88:76:f4:c1 -86
20 d8:eb:97:ed:c8:36 -86
21 04:bd:88:77:08:22 -87
22 04:bd:88:76:f6:82 -87
23 18:64:72:29:09:d0 -88
24 04:bd:88:76:f5:91 -88
25 18:64:72:29:09:d2 -88
26 60:38:e0:bd:e6:29 -88
27 18:64:72:29:09:d1 -89
28 84:d4:7e:4a:68:02 -89

room 2 2020-11-30 18:21:05.615
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -51
1 04:bd:88:76:f9:e1 -51
2 04:bd:88:76:f9:e2 -53
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -66
7 04:bd:88:76:f5:81 -78
8 04:bd:88:76:f5:80 -79
9 04:bd:88:76:f4:22 -80
10 16:ae:db:f9:8e:5a -82
11 18:64:72:29:09:c1 -83
12 04:bd:88:76:f7:20 -85
13 04:bd:88:76:f7:21 -85
14 04:bd:88:76:f6:82 -85
15 98:e7:f4:45:9b:4a -86
16 d8:eb:97:ed:c8:36 -86
17 18:64:72:29:09:d0 -87
18 18:64:72:29:09:d1 -87
19 18:64:72:29:09:d2 -88
20 60:38:e0:bd:e6:29 -88
21 04:bd:88:76:f5:90 -88
22 04:bd:88:76:f4:32 -88
23 04:bd:88:77:08:22 -89

room 2 2020-11-30 18:21:35.572
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f4:c2 -70
7 04:bd:88:76:f5:82 -75
8 04:bd:88:76:f5:80 -76
9 04:bd:88:76:f5:81 -77
10 04:bd:88:76:f4:22 -80
11 18:64:72:29:09:c1 -80
12 18:64:72:29:09:c2 -80
13 04:bd:88:76:f4:20 -81
14 04:bd:88:76:f4:21 -81
15 62:45:b6:ce:ac:21 -83
16 18:64:72:29:09:c0 -83
17 04:bd:88:76:f6:82 -86
18 04:bd:88:76:f4:31 -86
19 ea:6f:38:06:5f:16 -87
20 84:d4:7e:4a:92:81 -88
21 84:d4:7e:4a:92:80 -89
22 04:bd:88:77:08:02 -90

room 2 2020-11-30 18:22:05.695
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:f0 -53
3 04:bd:88:76:f9:f1 -53
4 04:bd:88:76:f9:f2 -54
5 04:bd:88:76:f9:e2 -55
6 04:bd:88:76:f4:22 -65
7 04:bd:88:76:f5:82 -73
8 04:bd:88:76:f5:81 -76
9 04:bd:88:76:f4:20 -80
10 04:bd:88:76:f4:21 -80
11 18:64:72:29:09:c2 -81
12 18:64:72:29:09:c1 -84
13 62:45:b6:ce:ac:21 -84
14 18:64:72:29:09:c0 -84
15 04:bd:88:76:f6:82 -86
16 84:d4:7e:4a:92:81 -86
17 da:13:99:be:66:e4 -86
18 d8:eb:97:ed:c8:36 -87
19 84:d4:7e:4a:92:80 -88
20 60:38:e0:bd:e6:29 -88
21 20:a6:cd:fd:07:42 -90

room 2 2020-11-30 18:22:35.688
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:81 -78
8 18:64:72:29:09:c0 -82
9 18:64:72:29:09:c1 -83
10 04:bd:88:76:f6:82 -85
11 04:bd:88:76:f7:20 -85
12 d8:eb:97:ed:c8:36 -87
13 04:bd:88:76:f4:30 -87
14 04:bd:88:76:f4:32 -87
15 04:bd:88:77:08:22 -87
16 04:bd:88:76:f4:31 -88
17 84:d4:7e:4a:92:82 -88
18 20:a6:cd:fd:07:42 -89
19 60:38:e0:bd:e6:29 -89

room 2 2020-11-30 18:23:05.907
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:f0 -54
3 04:bd:88:76:f9:f1 -54
4 04:bd:88:76:f9:f2 -54
5 04:bd:88:76:f9:e2 -55
6 04:bd:88:76:f5:82 -76
7 04:bd:88:76:f5:80 -76
8 04:bd:88:76:f5:81 -78
9 18:64:72:29:09:c1 -83
10 18:64:72:29:09:c0 -83
11 04:bd:88:76:f7:21 -83
12 04:bd:88:76:f4:22 -83
13 04:bd:88:76:f7:20 -84
14 04:bd:88:76:f6:82 -85
15 04:bd:88:76:f4:21 -85
16 da:13:99:be:66:e4 -85
17 04:bd:88:76:f4:c0 -85
18 04:bd:88:76:f7:22 -86
19 04:bd:88:76:f4:20 -86
20 98:e7:f4:45:9b:4a -86
21 04:bd:88:76:f4:c2 -86
22 60:38:e0:bd:e6:29 -88
23 18:64:72:29:09:d1 -88
24 18:64:72:29:09:d2 -88
25 18:64:72:29:09:d0 -89
26 20:a6:cd:fd:07:42 -90

room 2 2020-11-30 18:23:36.095
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:f0 -54
3 04:bd:88:76:f9:f1 -54
4 04:bd:88:76:f9:f2 -54
5 04:bd:88:76:f9:e2 -55
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f5:80 -77
8 04:bd:88:76:f5:81 -78
9 04:bd:88:76:f4:22 -80
10 18:64:72:29:09:c1 -82
11 18:64:72:29:09:c0 -83
12 04:bd:88:76:f7:20 -85
13 04:bd:88:76:f7:21 -85
14 04:bd:88:76:f7:22 -87
15 04:bd:88:76:f5:92 -87
16 04:bd:88:76:f4:30 -87
17 18:64:72:29:09:d0 -88
18 18:64:72:29:09:d1 -88
19 18:64:72:29:09:d2 -88
20 04:bd:88:76:f4:32 -88
21 d8:eb:97:ed:c8:36 -88
22 04:bd:88:77:08:22 -88
23 04:bd:88:76:f4:31 -89
24 ea:6f:38:06:5f:16 -89
25 60:38:e0:bd:e6:29 -90
26 04:bd:88:77:07:22 -91
27 20:a6:cd:fd:07:42 -92

room 2 2020-11-30 18:24:06.027
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -52
1 04:bd:88:76:f9:e1 -52
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f1 -56
5 04:bd:88:76:f9:f2 -56
6 04:bd:88:76:f5:82 -64
7 04:bd:88:76:f5:81 -77
8 04:bd:88:76:f5:80 -77
9 04:bd:88:76:f4:22 -81
10 04:bd:88:76:f4:20 -81
11 04:bd:88:76:f4:21 -81
12 18:64:72:29:09:c0 -83
13 18:64:72:29:09:c2 -83
14 18:64:72:29:09:c1 -84
15 62:45:b6:ce:ac:21 -84
16 04:bd:88:76:f7:20 -85
17 da:13:99:be:66:e4 -85
18 04:bd:88:76:f7:21 -86
19 98:e7:f4:45:9b:4a -86
20 04:bd:88:76:f4:c2 -86
21 ea:6f:38:06:5f:16 -89
22 16:ae:db:f9:8e:5a -90
23 04:bd:88:77:08:02 -91

room 2 2020-11-30 18:24:36.110
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f0 -55
4 04:bd:88:76:f9:f1 -55
5 04:bd:88:76:f9:f2 -55
6 04:bd:88:76:f5:82 -74
7 04:bd:88:76:f4:20 -81
8 04:bd:88:76:f4:21 -81
9 04:bd:88:76:f5:92 -86
10 04:bd:88:77:08:22 -86
11 04:bd:88:76:f6:82 -86
12 18:64:72:29:09:d1 -87
13 18:64:72:29:09:d2 -87
14 04:bd:88:76:f5:90 -87
15 04:bd:88:76:f5:91 -87
16 18:64:72:29:09:d0 -88

room 2 2020-11-30 18:25:06.127
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -53
1 04:bd:88:76:f9:e1 -53
2 04:bd:88:76:f9:e2 -56
3 04:bd:88:76:f9:f0 -56
4 04:bd:88:76:f9:f1 -56
5 04:bd:88:76:f9:f2 -56
6 04:bd:88:76:f5:82 -80
