room 2 2020-12-06 19:27:25.990
                BSSID  RSSI
22 62:45:b7:78:a1:82 -87
23 04:bd:88:76:f4:20 -80
24 04:bd:88:76:f4:21 -80
25 12:d0:7a:c5:05:b5 -84

room 2 2020-12-06 19:27:47.062
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -54
1 04:bd:88:76:f9:f2 -54
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -82
4 18:64:72:29:09:c2 -51
5 84:d4:7e:4a:6d:a2 -86
6 04:bd:88:76:f9:f0 -54
7 04:bd:88:76:f9:e0 -40
8 04:bd:88:76:f9:e1 -40
9 04:bd:88:76:f5:80 -83
10 04:bd:88:76:f5:81 -83
11 18:64:72:29:09:c0 -81
12 18:64:72:29:09:c1 -79
13 98:e7:f4:45:9b:4a -84
14 04:bd:88:76:f4:c2 -85
15 84:d4:7e:4a:4a:e2 -87
16 62:45:b6:ce:ac:21 -83
17 04:bd:88:76:f5:92 -90
18 04:bd:88:76:f5:90 -90
19 04:bd:88:76:f5:91 -90

room 2 2020-12-06 19:27:54.054
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f2 -53
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -85
4 18:64:72:29:09:c2 -51
5 84:d4:7e:4a:6d:a2 -86
6 04:bd:88:76:f9:f0 -53
7 04:bd:88:76:f9:e0 -40
8 04:bd:88:76:f9:e1 -40
9 04:bd:88:76:f5:80 -83
10 04:bd:88:76:f5:81 -83
11 18:64:72:29:09:c0 -83
12 18:64:72:29:09:c1 -84
13 98:e7:f4:45:9b:4a -84
14 04:bd:88:76:f4:c2 -64
15 84:d4:7e:4a:4a:e2 -87
16 62:45:b6:ce:ac:21 -83
17 04:bd:88:76:f5:92 -90
18 04:bd:88:76:f5:90 -90
19 04:bd:88:76:f5:91 -90
20 04:bd:88:76:f4:22 -78
21 da:13:99:be:66:e4 -86
22 04:bd:88:77:08:22 -85
23 84:d4:7e:4a:d4:a2 -85
24 70:8b:cd:5e:4f:f0 -85
25 84:d4:7e:4a:68:02 -85
26 04:bd:88:76:f4:20 -80
27 04:bd:88:76:f4:21 -80
28 12:d0:7a:c5:05:b5 -81
29 fe:f5:c4:82:95:d6 -86

room 2 2020-12-06 19:28:01.113
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f2 -53
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -86
4 84:d4:7e:4a:6d:a2 -84
5 04:bd:88:76:f9:f0 -53
6 04:bd:88:76:f9:e0 -40
7 04:bd:88:76:f9:e1 -40
8 04:bd:88:76:f5:80 -81
9 04:bd:88:76:f5:81 -83
10 18:64:72:29:09:c0 -83
11 18:64:72:29:09:c1 -81
12 98:e7:f4:45:9b:4a -85
13 04:bd:88:76:f4:c2 -86
14 62:45:b6:ce:ac:21 -83
15 04:bd:88:76:f4:22 -77
16 70:8b:cd:5e:4f:f0 -86
17 04:bd:88:76:f4:20 -81
18 04:bd:88:77:07:22 -85
19 04:bd:88:76:f7:22 -86

room 2 2020-12-06 19:28:08.083
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f2 -53
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -82
4 84:d4:7e:4a:6d:a2 -84
5 04:bd:88:76:f9:f0 -53
6 04:bd:88:76:f9:e0 -40
7 04:bd:88:76:f9:e1 -40
8 04:bd:88:76:f5:80 -81
9 04:bd:88:76:f5:81 -82
10 18:64:72:29:09:c0 -83
11 18:64:72:29:09:c1 -84
12 98:e7:f4:45:9b:4a -85
13 04:bd:88:76:f4:c2 -85
14 62:45:b6:ce:ac:21 -83
15 04:bd:88:76:f4:22 -78
16 70:8b:cd:5e:4f:f0 -87
17 04:bd:88:76:f4:20 -80
18 04:bd:88:77:07:22 -85
19 04:bd:88:76:f7:22 -84
20 16:ae:db:f9:8e:5a -75
21 da:13:99:be:66:e4 -85
22 18:64:72:29:09:c2 -84
23 84:d4:7e:4a:68:02 -86
24 d8:eb:97:ed:c8:36 -87
25 84:d4:7e:4a:4a:e2 -88
26 62:45:b7:78:a1:82 -87
27 04:bd:88:76:f4:21 -82
28 12:d0:7a:c5:05:b5 -85

room 2 2020-12-06 19:28:15.133
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -50
1 04:bd:88:76:f9:f2 -51
2 04:bd:88:76:f9:e2 -40
3 04:bd:88:76:f5:82 -81
4 84:d4:7e:4a:6d:a2 -87
5 04:bd:88:76:f9:f0 -51
6 04:bd:88:76:f9:e0 -40
7 04:bd:88:76:f9:e1 -39
8 04:bd:88:76:f5:80 -81
9 04:bd:88:76:f5:81 -82
10 18:64:72:29:09:c0 -83
11 18:64:72:29:09:c1 -83
12 98:e7:f4:45:9b:4a -84
13 62:45:b6:ce:ac:21 -85
14 70:8b:cd:5e:4f:f0 -86
15 04:bd:88:76:f4:20 -80
16 18:64:72:29:09:c2 -82
17 84:d4:7e:4a:68:02 -85
18 04:bd:88:76:f5:91 -88
19 04:bd:88:76:f5:90 -89

room 2 2020-12-06 19:28:22.111
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f2 -52
2 04:bd:88:76:f9:e2 -40
3 04:bd:88:76:f5:82 -81
4 84:d4:7e:4a:6d:a2 -87
5 04:bd:88:76:f9:f0 -52
6 04:bd:88:76:f9:e0 -40
7 04:bd:88:76:f9:e1 -40
8 04:bd:88:76:f5:80 -81
9 04:bd:88:76:f5:81 -81
10 18:64:72:29:09:c0 -81
11 18:64:72:29:09:c1 -83
12 98:e7:f4:45:9b:4a -86
13 62:45:b6:ce:ac:21 -85
14 70:8b:cd:5e:4f:f0 -86
15 04:bd:88:76:f4:20 -81
16 18:64:72:29:09:c2 -82
17 84:d4:7e:4a:68:02 -85
18 04:bd:88:76:f5:91 -88
19 04:bd:88:76:f5:90 -89
20 04:bd:88:76:f4:22 -77
21 16:ae:db:f9:8e:5a -84
22 62:45:b7:78:a1:82 -87
23 04:bd:88:76:f4:21 -80
24 12:d0:7a:c5:05:b5 -85
25 fe:f5:c4:82:95:d6 -88

room 2 2020-12-06 19:28:29.186
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -51
1 04:bd:88:76:f9:f2 -51
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f5:80 -81
8 04:bd:88:76:f5:81 -81
9 18:64:72:29:09:c0 -81
10 18:64:72:29:09:c1 -82
11 98:e7:f4:45:9b:4a -86
12 62:45:b6:ce:ac:21 -83
13 70:8b:cd:5e:4f:f0 -87
14 18:64:72:29:09:c2 -83
15 84:d4:7e:4a:68:02 -86
16 04:bd:88:76:f5:90 -88
17 04:bd:88:76:f4:22 -78
18 04:bd:88:76:f4:c2 -71
19 04:bd:88:77:08:22 -85

room 2 2020-12-06 19:28:36.167
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -54
1 04:bd:88:76:f9:f2 -54
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -54
5 04:bd:88:76:f9:e0 -41
6 04:bd:88:76:f9:e1 -41
7 04:bd:88:76:f5:80 -81
8 04:bd:88:76:f5:81 -81
9 18:64:72:29:09:c0 -84
10 18:64:72:29:09:c1 -82
11 98:e7:f4:45:9b:4a -86
12 62:45:b6:ce:ac:21 -83
13 70:8b:cd:5e:4f:f0 -87
14 18:64:72:29:09:c2 -83
15 84:d4:7e:4a:68:02 -86
16 04:bd:88:76:f5:90 -88
17 04:bd:88:76:f4:22 -78
18 04:bd:88:76:f4:c2 -86
19 04:bd:88:77:08:22 -85
20 16:ae:db:f9:8e:5a -84
21 84:d4:7e:4a:6d:a2 -86
22 84:d4:7e:4a:4a:e2 -86
23 10:da:43:0e:46:de -88
24 d8:eb:97:ed:c8:36 -88
25 62:45:b7:78:a1:82 -86
26 04:bd:88:76:f4:21 -81
27 04:bd:88:76:f4:20 -82
28 fe:f5:c4:82:95:d6 -87

room 2 2020-12-06 19:28:43.220
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -53
1 04:bd:88:76:f9:f2 -53
2 04:bd:88:76:f9:e2 -42
3 04:bd:88:76:f5:82 -79
4 04:bd:88:76:f9:f0 -52
5 04:bd:88:76:f9:e0 -41
6 04:bd:88:76:f9:e1 -41
7 04:bd:88:76:f5:80 -81
8 04:bd:88:76:f5:81 -80
9 18:64:72:29:09:c0 -83
10 18:64:72:29:09:c1 -81
11 98:e7:f4:45:9b:4a -86
12 18:64:72:29:09:c2 -81
13 84:d4:7e:4a:68:02 -86
14 16:ae:db:f9:8e:5a -91
15 84:d4:7e:4a:4a:e2 -85
16 10:da:43:0e:46:de -87
17 62:45:b7:78:a1:82 -89
18 04:bd:88:76:f4:21 -81
19 fe:f5:c4:82:95:d6 -87
20 04:bd:88:76:f5:92 -90
21 04:bd:88:76:f6:e2 -89
22 04:bd:88:76:f7:21 -85

room 2 2020-12-06 19:28:50.179
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -50
1 04:bd:88:76:f9:f2 -51
2 04:bd:88:76:f9:e2 -42
3 04:bd:88:76:f5:82 -78
4 04:bd:88:76:f9:f0 -50
5 04:bd:88:76:f9:e0 -41
6 04:bd:88:76:f9:e1 -41
7 04:bd:88:76:f5:80 -80
8 04:bd:88:76:f5:81 -80
9 18:64:72:29:09:c0 -82
10 18:64:72:29:09:c1 -81
11 98:e7:f4:45:9b:4a -86
12 18:64:72:29:09:c2 -81
13 84:d4:7e:4a:68:02 -86
14 16:ae:db:f9:8e:5a -86
15 84:d4:7e:4a:4a:e2 -85
16 10:da:43:0e:46:de -87
17 62:45:b7:78:a1:82 -89
18 04:bd:88:76:f4:21 -81
19 fe:f5:c4:82:95:d6 -87
20 04:bd:88:76:f5:92 -90
21 04:bd:88:76:f6:e2 -89
22 04:bd:88:76:f7:21 -85
23 04:bd:88:76:f4:22 -78
24 da:13:99:be:66:e4 -85
25 84:d4:7e:4a:d4:a2 -88
26 04:bd:88:76:f4:20 -80
27 12:d0:7a:c5:05:b5 -85

room 2 2020-12-06 19:28:57.214
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:f2 -52
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -79
4 04:bd:88:76:f9:f0 -52
5 04:bd:88:76:f9:e0 -38
6 04:bd:88:76:f9:e1 -38
7 04:bd:88:76:f5:81 -78
8 18:64:72:29:09:c1 -79
9 98:e7:f4:45:9b:4a -83
10 18:64:72:29:09:c2 -79
11 04:bd:88:76:f4:21 -81
12 04:bd:88:76:f4:22 -80
13 04:bd:88:76:f4:20 -81
14 04:bd:88:76:f4:32 -88
15 04:bd:88:76:f7:22 -83
16 60:38:e0:bd:e6:29 -84
17 04:bd:88:76:f6:82 -85
18 04:bd:88:76:f4:30 -88
19 04:bd:88:76:f7:20 -82

room 2 2020-12-06 19:29:04.223
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -49
1 04:bd:88:76:f9:f2 -49
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -49
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f5:81 -79
8 18:64:72:29:09:c2 -84
9 04:bd:88:76:f4:22 -82
10 04:bd:88:76:f4:20 -81
11 04:bd:88:76:f7:22 -85
12 04:bd:88:76:f6:82 -85
13 84:d4:7e:4a:4a:e2 -85
14 62:45:b7:78:a1:82 -88
15 04:bd:88:76:f5:80 -79
16 18:64:72:29:09:c0 -83

room 2 2020-12-06 19:29:11.253
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -50
1 04:bd:88:76:f9:f2 -51
2 04:bd:88:76:f9:e2 -38
3 04:bd:88:76:f5:82 -72
4 04:bd:88:76:f9:f0 -51
5 04:bd:88:76:f9:e0 -38
6 04:bd:88:76:f9:e1 -38
7 18:64:72:29:09:c2 -84
8 04:bd:88:76:f4:22 -77
9 04:bd:88:76:f7:22 -84
10 04:bd:88:76:f6:82 -86
11 84:d4:7e:4a:4a:e2 -81
12 18:64:72:29:09:c0 -84
13 04:bd:88:77:07:22 -86
14 70:8b:cd:5e:4f:f0 -87
15 04:bd:88:76:f4:21 -81
16 18:64:72:29:09:c1 -84
17 fe:f5:c4:82:95:d6 -88

room 2 2020-12-06 19:29:18.273
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -47
1 04:bd:88:76:f9:f2 -47
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -79
4 04:bd:88:76:f9:f0 -47
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f4:22 -79
8 04:bd:88:76:f4:21 -81
9 98:e7:f4:45:9b:4a -85
10 10:da:43:0e:46:de -86
11 84:d4:7e:4a:68:02 -87
12 84:d4:7e:4a:6d:a2 -88
13 62:45:b7:78:a1:82 -88
14 04:bd:88:76:f5:80 -80
15 04:bd:88:76:f5:81 -80
16 04:bd:88:76:f4:20 -81

room 2 2020-12-06 19:29:25.288
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -47
1 04:bd:88:76:f9:f2 -48
2 04:bd:88:76:f9:e2 -40
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -48
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f4:22 -79
8 04:bd:88:76:f4:21 -82
9 04:bd:88:76:f5:80 -79
10 04:bd:88:76:f5:81 -80
11 04:bd:88:76:f4:20 -80
12 18:64:72:29:09:c2 -84
13 da:13:99:be:66:e4 -88
14 70:8b:cd:5e:4f:f0 -85
15 18:64:72:29:09:c1 -84

room 2 2020-12-06 19:29:32.334
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -47
1 04:bd:88:76:f9:f2 -47
2 04:bd:88:76:f9:e2 -41
3 04:bd:88:76:f5:82 -78
4 04:bd:88:76:f9:f0 -47
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f4:22 -79
8 04:bd:88:76:f4:21 -81
9 04:bd:88:76:f5:80 -79
10 04:bd:88:76:f5:81 -82
11 04:bd:88:76:f4:20 -82
12 98:e7:f4:45:9b:4a -83
13 04:bd:88:77:07:22 -85
14 62:45:b7:78:a1:82 -88
15 18:64:72:29:09:c0 -84
16 fe:f5:c4:82:95:d6 -88

room 2 2020-12-06 19:29:39.288
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:f2 -48
2 04:bd:88:76:f9:e2 -39
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -48
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f4:22 -78
8 04:bd:88:76:f4:21 -80
9 04:bd:88:76:f5:80 -80
10 04:bd:88:76:f5:81 -79
11 04:bd:88:76:f4:20 -80
12 04:bd:88:77:07:22 -85
13 18:64:72:29:09:c0 -83
14 18:64:72:29:09:c2 -84
15 da:13:99:be:66:e4 -88
16 16:ae:db:f9:8e:5a -85
17 04:bd:88:76:f6:82 -85

room 2 2020-12-06 19:29:46.391
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:f2 -48
2 04:bd:88:76:f9:e2 -40
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -48
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f4:22 -79
8 04:bd:88:76:f4:21 -80
9 04:bd:88:76:f5:80 -80
10 04:bd:88:76:f4:20 -80
11 18:64:72:29:09:c0 -83
12 18:64:72:29:09:c2 -70
13 98:e7:f4:45:9b:4a -84
14 86:2a:fd:60:d4:6f -85
15 62:45:b7:78:a1:82 -89

room 2 2020-12-06 19:29:53.369
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:f2 -48
2 04:bd:88:76:f9:e2 -40
3 04:bd:88:76:f5:82 -80
4 04:bd:88:76:f9:f0 -49
5 04:bd:88:76:f9:e0 -40
6 04:bd:88:76:f9:e1 -40
7 04:bd:88:76:f5:80 -81
8 18:64:72:29:09:c0 -83
9 18:64:72:29:09:c2 -83
10 86:2a:fd:60:d4:6f -85
11 84:d4:7e:4a:92:82 -85
12 70:8b:cd:5e:4f:f0 -86
13 04:bd:88:77:08:22 -87
14 62:45:b6:ce:ac:21 -86
15 04:bd:88:76:f5:81 -81
16 18:64:72:29:09:c1 -84

room 2 2020-12-06 19:40:24.954
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -45
2 04:bd:88:76:f9:e0 -44
3 04:bd:88:76:f9:e1 -44
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -79
7 04:bd:88:76:f5:82 -77
8 04:bd:88:76:f5:81 -79
9 04:bd:88:76:f4:22 -80
10 04:bd:88:76:f4:20 -82
11 18:64:72:29:09:c1 -83
12 04:bd:88:77:07:22 -85
13 04:bd:88:76:f4:c2 -86
14 04:bd:88:76:f4:21 -83
15 18:64:72:29:09:c0 -83

room 2 2020-12-06 19:40:31.968
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -55
1 04:bd:88:76:f9:e2 -44
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -43
4 04:bd:88:76:f9:f2 -55
5 04:bd:88:76:f9:f0 -55
6 04:bd:88:76:f5:80 -78
7 04:bd:88:76:f5:82 -79
8 04:bd:88:76:f5:81 -78
9 04:bd:88:76:f4:22 -81
10 18:64:72:29:09:c1 -85
11 18:64:72:29:09:c0 -84
12 18:64:72:29:09:c2 -84
13 da:13:99:be:66:e4 -88
14 16:ae:db:f9:8e:5a -86
15 62:45:b7:78:a1:82 -88
16 fe:f5:c4:82:95:d6 -88

room 2 2020-12-06 19:40:39.022
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -45
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -43
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -79
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f5:81 -79
9 04:bd:88:76:f4:22 -81
10 18:64:72:29:09:c1 -86
11 18:64:72:29:09:c0 -84
12 18:64:72:29:09:c2 -84
13 da:13:99:be:66:e4 -88
14 16:ae:db:f9:8e:5a -85
15 62:45:b7:78:a1:82 -88
16 fe:f5:c4:82:95:d6 -85
17 10:da:43:0e:46:de -85
18 04:bd:88:77:07:22 -86
19 04:bd:88:76:f5:92 -92
20 04:bd:88:76:f4:21 -81
21 04:bd:88:76:f4:20 -82

room 2 2020-12-06 19:40:46.050
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -52
1 04:bd:88:76:f9:e2 -42
2 04:bd:88:76:f9:e0 -42
3 04:bd:88:76:f9:e1 -42
4 04:bd:88:76:f9:f2 -52
5 04:bd:88:76:f9:f0 -52
6 04:bd:88:76:f5:80 -77
7 04:bd:88:76:f5:82 -77
8 04:bd:88:76:f5:81 -78
9 18:64:72:29:09:c1 -84
10 18:64:72:29:09:c0 -86
11 18:64:72:29:09:c2 -84
12 62:45:b7:78:a1:82 -87
13 70:8b:cd:5e:4f:f0 -82

room 2 2020-12-06 19:40:53.002
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -46
2 04:bd:88:76:f9:e0 -45
3 04:bd:88:76:f9:e1 -45
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -79
7 04:bd:88:76:f5:82 -80
8 04:bd:88:76:f5:81 -79
9 18:64:72:29:09:c1 -84
10 18:64:72:29:09:c0 -85
11 18:64:72:29:09:c2 -85
12 62:45:b7:78:a1:82 -87
13 70:8b:cd:5e:4f:f0 -82
14 04:bd:88:77:07:22 -86

room 2 2020-12-06 19:41:00.061
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -43
2 04:bd:88:76:f9:e0 -42
3 04:bd:88:76:f9:e1 -42
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -80
7 04:bd:88:76:f5:82 -79
8 04:bd:88:76:f5:81 -79
9 18:64:72:29:09:c0 -84
10 62:45:b7:78:a1:82 -86
11 04:bd:88:76:f4:22 -79
12 84:d4:7e:4a:d1:e2 -86

room 2 2020-12-06 19:41:07.091
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -45
2 04:bd:88:76:f9:e0 -42
3 04:bd:88:76:f9:e1 -43
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -79
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f5:81 -79
9 18:64:72:29:09:c0 -84
10 04:bd:88:76:f4:22 -79
11 84:d4:7e:4a:4a:e2 -74
12 18:64:72:29:09:c2 -85
13 04:bd:88:76:f7:22 -85
14 62:45:b6:ce:ac:21 -82
15 fe:f5:c4:82:95:d6 -82
16 18:64:72:29:09:c1 -85

room 2 2020-12-06 19:41:14.121
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -44
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -42
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -81
7 04:bd:88:76:f5:82 -80
8 04:bd:88:76:f5:81 -81
9 18:64:72:29:09:c0 -83
10 04:bd:88:76:f4:22 -79
11 84:d4:7e:4a:4a:e2 -74
12 18:64:72:29:09:c2 -85
13 04:bd:88:76:f7:22 -85
14 62:45:b6:ce:ac:21 -82
15 fe:f5:c4:82:95:d6 -87
16 18:64:72:29:09:c1 -85
17 16:ae:db:f9:8e:5a -84
18 da:13:99:be:66:e4 -88
19 84:d4:7e:4a:92:82 -85
20 84:d4:7e:4a:d1:e2 -86
21 98:e7:f4:45:9b:4a -86
22 70:8b:cd:5e:4f:f0 -87
23 62:45:b7:78:a1:82 -86
24 04:bd:88:76:f4:20 -82
25 04:bd:88:76:f4:21 -83

room 2 2020-12-06 19:41:21.051
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -42
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -43
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -81
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f5:81 -80
9 18:64:72:29:09:c0 -83
10 04:bd:88:76:f4:22 -81
11 fe:f5:c4:82:95:d6 -86
12 16:ae:db:f9:8e:5a -87
13 da:13:99:be:66:e4 -88
14 84:d4:7e:4a:92:82 -85
15 84:d4:7e:4a:d1:e2 -86
16 98:e7:f4:45:9b:4a -86
17 70:8b:cd:5e:4f:f0 -87
18 62:45:b7:78:a1:82 -86
19 04:bd:88:76:f4:20 -81
20 04:bd:88:76:f4:21 -83
21 04:bd:88:76:f5:91 -90
22 04:bd:88:76:f5:90 -90

room 2 2020-12-06 19:41:28.126
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -43
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -43
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -80
7 04:bd:88:76:f5:82 -78
8 04:bd:88:76:f5:81 -81
9 18:64:72:29:09:c0 -84
10 98:e7:f4:45:9b:4a -84
11 62:45:b7:78:a1:82 -87
12 04:bd:88:76:f4:20 -82
13 18:64:72:29:09:c2 -83
14 04:bd:88:77:07:22 -86
15 18:64:72:29:09:c1 -85

room 2 2020-12-06 19:41:35.090
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -48
1 04:bd:88:76:f9:e2 -42
2 04:bd:88:76:f9:e0 -43
3 04:bd:88:76:f9:e1 -42
4 04:bd:88:76:f9:f2 -48
5 04:bd:88:76:f9:f0 -48
6 04:bd:88:76:f5:80 -78
7 04:bd:88:76:f5:82 -77
8 04:bd:88:76:f5:81 -79
9 18:64:72:29:09:c0 -84
10 98:e7:f4:45:9b:4a -84
11 62:45:b7:78:a1:82 -87
12 04:bd:88:76:f4:20 -82
13 18:64:72:29:09:c2 -83
14 04:bd:88:77:07:22 -85
15 18:64:72:29:09:c1 -84
16 16:ae:db:f9:8e:5a -84
17 86:2a:fd:60:d4:6f -85
18 10:da:43:0e:46:de -86
19 62:45:b6:ce:ac:21 -81
20 04:bd:88:76:f4:21 -81

room 2 2020-12-06 19:41:42.156
                BSSID  RSSI
0 04:bd:88:76:f9:f1 -51
