room 3 2020-12-03 02:29:08.739
                BSSID  RSSI
12 04:bd:88:77:08:21 -81
13 fa:4f:ad:43:5a:cf -83
14 04:bd:88:76:f5:80 -84
15 04:bd:88:76:f5:81 -84
16 04:bd:88:76:f4:22 -84
17 84:d4:7e:4a:4c:00 -84
18 04:bd:88:76:f4:20 -85
19 04:bd:88:76:f4:21 -85
20 fe:f5:c4:82:95:d6 -86
21 84:d4:7e:4a:4c:02 -86
22 04:bd:88:76:f5:82 -86
23 86:2a:fd:60:d4:6f -87
24 84:d4:7e:4a:1c:42 -87
25 84:d4:7e:4a:68:01 -88
26 84:d4:7e:4a:c2:c2 -88
27 98:e7:f4:45:9b:4a -89
28 04:bd:88:76:f4:c2 -89
29 04:bd:88:76:f6:e2 -89
30 04:bd:88:76:f7:22 -90

room 3 2020-12-03 02:30:38.841
                BSSID  RSSI
0 04:bd:88:76:f9:e1 -63
1 04:bd:88:76:f9:e0 -64
2 04:bd:88:76:f9:e2 -66
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -69
5 04:bd:88:76:f9:f2 -69
6 62:45:b7:78:a1:82 -72
7 84:d4:7e:4a:d1:e2 -82
8 84:d4:7e:4a:d1:e1 -82
9 04:bd:88:77:08:20 -82
10 04:bd:88:77:08:21 -82
11 04:bd:88:76:f4:20 -83
12 fa:4f:ad:43:5a:cf -83
13 84:d4:7e:4a:4c:00 -83
14 04:bd:88:77:08:22 -83
15 04:bd:88:76:f5:80 -84
16 04:bd:88:76:f5:81 -84
17 84:d4:7e:4a:68:01 -85
18 04:bd:88:76:f5:82 -85
19 84:d4:7e:4a:68:02 -85
20 12:d0:7a:c5:05:b5 -86
21 84:d4:7e:4a:68:00 -86
22 04:bd:88:77:07:21 -87
23 84:d4:7e:4a:92:81 -87
24 04:bd:88:76:f4:c2 -89
25 04:bd:88:77:07:20 -89
26 04:bd:88:76:f6:e2 -90
27 84:d4:7e:4a:92:82 -90
28 18:64:72:29:09:c2 -90
29 6c:f3:7f:7f:7c:c2 -91
30 84:d4:7e:4a:b9:42 -91

room 3 2020-12-03 02:31:08.942
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -60
1 04:bd:88:76:f9:e1 -60
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -69
5 04:bd:88:76:f9:f2 -69
6 62:45:b7:78:a1:82 -72
7 84:d4:7e:4a:d1:e2 -81
8 04:bd:88:77:08:21 -81
9 04:bd:88:77:08:20 -82
10 04:bd:88:76:f4:22 -82
11 84:d4:7e:4a:d1:e0 -82
12 fa:4f:ad:43:5a:cf -83
13 04:bd:88:77:08:22 -83
14 84:d4:7e:4a:68:02 -83
15 04:bd:88:76:f4:20 -84
16 04:bd:88:76:f4:21 -84
17 84:d4:7e:4a:4c:02 -85
18 84:d4:7e:4a:68:01 -86
19 04:bd:88:77:07:22 -87
20 70:3a:0e:45:93:02 -87
21 04:bd:88:77:07:21 -89
22 84:d4:7e:4a:92:81 -89
23 84:d4:7e:4a:b9:42 -89
24 04:bd:88:76:f4:c2 -90
25 84:d4:7e:4a:92:82 -90
26 04:bd:88:76:f7:22 -90
27 d8:eb:97:ed:c8:36 -90
28 84:d4:7e:4a:c2:c2 -90
29 04:bd:88:77:07:62 -91
30 6c:f3:7f:7f:7c:c2 -92
31 84:d4:7e:4a:4a:e2 -92

room 3 2020-12-03 02:31:38.975
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -62
1 04:bd:88:76:f9:e1 -62
2 04:bd:88:76:f9:e2 -63
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -69
5 04:bd:88:76:f9:f2 -69
6 62:45:b7:78:a1:82 -72
7 84:d4:7e:4a:d1:e0 -81
8 84:d4:7e:4a:d1:e1 -81
9 fa:4f:ad:43:5a:cf -82
10 04:bd:88:77:08:21 -82
11 04:bd:88:76:f4:22 -82
12 84:d4:7e:4a:d1:e2 -83
13 04:bd:88:77:08:20 -83
14 84:d4:7e:4a:4c:01 -83
15 04:bd:88:76:f4:20 -84
16 04:bd:88:77:08:22 -84
17 04:bd:88:76:f4:21 -84
18 84:d4:7e:4a:4c:00 -84
19 84:d4:7e:4a:4c:02 -85
20 84:d4:7e:4a:68:02 -86
21 04:bd:88:76:f5:81 -86
22 84:d4:7e:4a:68:00 -86
23 84:d4:7e:4a:68:01 -87
24 12:d0:7a:c5:05:b5 -87
25 04:bd:88:76:f6:e2 -87
26 04:bd:88:76:f5:82 -88
27 84:d4:7e:4a:4a:e2 -89
28 fe:f5:c4:82:95:d6 -89
29 04:bd:88:76:f4:32 -89
30 98:e7:f4:45:9b:4a -89
31 a0:8c:fd:6d:ee:72 -89
32 6c:f3:7f:7f:7c:c2 -90
33 04:bd:88:76:f7:22 -91
34 04:bd:88:76:f4:c2 -92
35 84:d4:7e:4a:d4:a2 -92

room 3 2020-12-03 02:32:08.969
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -63
1 04:bd:88:76:f9:e1 -63
2 04:bd:88:76:f9:e2 -65
3 04:bd:88:76:f9:f1 -70
4 04:bd:88:76:f9:f0 -70
5 04:bd:88:76:f9:f2 -70
6 62:45:b7:78:a1:82 -72
7 04:bd:88:77:08:21 -80
8 84:d4:7e:4a:d1:e1 -81
9 84:d4:7e:4a:d1:e2 -82
10 04:bd:88:77:08:20 -82
11 84:d4:7e:4a:d1:e0 -82
12 04:bd:88:76:f5:81 -82
13 04:bd:88:76:f5:82 -82
14 fa:4f:ad:43:5a:cf -83
15 84:d4:7e:4a:4c:01 -83
16 04:bd:88:76:f5:80 -83
17 04:bd:88:77:08:22 -84
18 04:bd:88:76:f4:21 -84
19 04:bd:88:76:f4:22 -84
20 04:bd:88:76:f6:e2 -84
21 04:bd:88:76:f4:20 -85
22 12:d0:7a:c5:05:b5 -85
23 98:e7:f4:45:9b:4a -86
24 70:3a:0e:45:93:02 -88
25 84:d4:7e:4a:92:80 -89
26 04:bd:88:76:f4:c2 -90
27 18:64:72:29:09:c2 -90
28 d8:eb:97:ed:c8:36 -91
29 6c:f3:7f:7f:7c:c2 -92
30 fe:f5:c4:82:95:d6 -92
31 84:d4:7e:4a:4b:e2 -92

room 3 2020-12-03 02:32:39.066
                BSSID  RSSI
0 62:45:b6:ce:ac:21 -59
1 04:bd:88:76:f9:e0 -61
2 04:bd:88:76:f9:e1 -61
3 04:bd:88:76:f9:e2 -62
4 04:bd:88:76:f9:f1 -71
5 04:bd:88:76:f9:f0 -71
6 04:bd:88:76:f9:f2 -71
7 12:d0:7a:c5:05:b5 -76
8 04:bd:88:76:f4:22 -80
9 84:d4:7e:4a:d1:e1 -81
10 84:d4:7e:4a:d1:e2 -82
11 04:bd:88:77:08:22 -82
12 84:d4:7e:4a:d1:e0 -82
13 fa:4f:ad:43:5a:cf -83
14 04:bd:88:77:08:21 -83
15 a0:8c:fd:6d:ee:72 -85
16 04:bd:88:76:f5:82 -86
17 04:bd:88:76:f6:e2 -86
18 98:e7:f4:45:9b:4a -87
19 04:bd:88:77:07:20 -88
20 d8:eb:97:ed:c8:36 -89
21 04:bd:88:77:07:22 -89
22 84:d4:7e:4a:4a:e2 -90
23 84:d4:7e:4a:1c:42 -90
24 84:d4:7e:4a:4b:e2 -91

room 3 2020-12-03 02:33:09.056
                BSSID  RSSI
0 62:45:b6:ce:ac:21 -59
1 04:bd:88:76:f9:e0 -61
2 04:bd:88:76:f9:e1 -61
3 04:bd:88:76:f9:e2 -63
4 04:bd:88:76:f9:f1 -71
5 04:bd:88:76:f9:f0 -71
6 04:bd:88:76:f9:f2 -72
7 98:e7:f4:45:9b:4a -80
8 04:bd:88:77:08:21 -81
9 04:bd:88:77:08:20 -81
10 84:d4:7e:4a:d1:e2 -82
11 84:d4:7e:4a:d1:e0 -82
12 84:d4:7e:4a:d1:e1 -82
13 04:bd:88:76:f5:80 -82
14 04:bd:88:77:08:22 -83
15 04:bd:88:76:f4:22 -83
16 04:bd:88:76:f5:81 -83
17 04:bd:88:76:f5:82 -84
18 04:bd:88:76:f4:20 -84
19 84:d4:7e:4a:4c:00 -84
20 84:d4:7e:4a:4c:01 -84
21 12:d0:7a:c5:05:b5 -85
22 84:d4:7e:4a:4c:02 -86
23 04:bd:88:77:07:22 -87
24 84:d4:7e:4a:1c:42 -87
25 6c:f3:7f:7f:7c:c2 -88
26 70:3a:0e:45:93:02 -88
27 04:bd:88:77:07:21 -89
28 16:ae:db:f9:8e:5a -90
29 04:bd:88:76:f4:c2 -90
30 84:d4:7e:4a:4b:e2 -92

room 3 2020-12-03 02:33:39.142
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -63
3 04:bd:88:76:f9:f1 -72
4 04:bd:88:76:f9:f0 -72
5 04:bd:88:76:f9:f2 -72
6 62:45:b7:78:a1:82 -72
7 12:d0:7a:c5:05:b5 -76
8 fa:4f:ad:43:5a:cf -79
9 04:bd:88:77:08:21 -82
10 04:bd:88:77:08:22 -82
11 04:bd:88:76:f5:80 -82
12 04:bd:88:76:f5:81 -82
13 04:bd:88:77:08:20 -82
14 84:d4:7e:4a:d1:e2 -83
15 04:bd:88:76:f4:22 -83
16 04:bd:88:76:f4:20 -83
17 04:bd:88:76:f4:21 -83
18 84:d4:7e:4a:68:02 -84
19 04:bd:88:77:07:22 -85
20 04:bd:88:76:f5:82 -86
21 84:d4:7e:4a:4c:02 -86
22 84:d4:7e:4a:68:01 -86
23 70:3a:0e:45:93:02 -87
24 04:bd:88:77:07:21 -88
25 04:bd:88:76:f6:e2 -88
26 84:d4:7e:4a:92:82 -89
27 84:d4:7e:4a:4a:e2 -89
28 04:bd:88:76:f4:c2 -90
29 fe:f5:c4:82:95:d6 -90
30 76:40:bb:7c:af:33 -90
31 84:d4:7e:4a:4b:e2 -92
32 16:ae:db:f9:8e:5a -92

room 3 2020-12-03 02:34:09.168
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 34:af:2c:57:6e:1d -64
4 04:bd:88:76:f9:f1 -72
5 04:bd:88:76:f9:f0 -72
6 04:bd:88:76:f9:f2 -72
7 62:45:b7:78:a1:82 -72
8 04:bd:88:76:f4:22 -75
9 12:d0:7a:c5:05:b5 -75
10 84:d4:7e:4a:d1:e2 -80
11 04:bd:88:77:08:21 -82
12 04:bd:88:77:08:20 -82
13 fa:4f:ad:43:5a:cf -82
14 04:bd:88:76:f4:20 -83
15 04:bd:88:76:f5:80 -83
16 04:bd:88:76:f5:81 -83
17 04:bd:88:77:08:22 -84
18 84:d4:7e:4a:4c:02 -84
19 04:bd:88:76:f4:21 -85
20 04:bd:88:76:f5:82 -86
21 84:d4:7e:4a:68:02 -86
22 84:d4:7e:4a:68:01 -86
23 84:d4:7e:4a:68:00 -86
24 70:3a:0e:45:93:02 -87
25 04:bd:88:76:f6:e2 -88
26 86:2a:fd:60:d4:6f -88
27 84:d4:7e:4a:b9:42 -88
28 84:d4:7e:4a:4b:e2 -89
29 04:bd:88:76:f4:c2 -89
30 16:ae:db:f9:8e:5a -90
31 04:bd:88:77:07:21 -90
32 84:d4:7e:4a:92:82 -90
33 6c:f3:7f:7f:7c:c2 -91
34 18:64:72:29:09:c2 -91

room 3 2020-12-03 02:34:39.208
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -73
4 04:bd:88:76:f9:f0 -73
5 04:bd:88:76:f9:f2 -73
6 12:d0:7a:c5:05:b5 -76
7 84:d4:7e:4a:d1:e2 -81
8 04:bd:88:77:08:20 -81
9 84:d4:7e:4a:d1:e1 -81
10 04:bd:88:77:08:21 -82
11 04:bd:88:77:08:22 -82
12 04:bd:88:76:f4:22 -82
13 04:bd:88:76:f5:81 -82
14 84:d4:7e:4a:d1:e0 -82
15 04:bd:88:76:f5:80 -83
16 04:bd:88:76:f5:82 -84
17 04:bd:88:76:f4:21 -84
18 84:d4:7e:4a:4c:00 -84
19 84:d4:7e:4a:68:02 -85
20 fe:f5:c4:82:95:d6 -85
21 84:d4:7e:4a:4c:01 -85
22 04:bd:88:76:f4:20 -86
23 84:d4:7e:4a:4c:02 -86
24 84:d4:7e:4a:68:01 -86
25 84:d4:7e:4a:68:00 -86
26 04:bd:88:77:07:20 -86
27 04:bd:88:77:07:21 -87
28 98:e7:f4:45:9b:4a -87
29 04:bd:88:76:f4:c2 -89
30 86:2a:fd:60:d4:6f -89
31 16:ae:db:f9:8e:5a -90
32 84:d4:7e:4a:92:82 -90
33 18:64:72:29:09:c2 -90
34 6c:f3:7f:7f:7c:c2 -91
35 84:d4:7e:4a:b9:42 -91

room 3 2020-12-03 02:35:09.217
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -60
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -72
4 04:bd:88:76:f9:f0 -72
5 62:45:b7:78:a1:82 -72
6 04:bd:88:76:f9:f2 -73
7 12:d0:7a:c5:05:b5 -76
8 84:d4:7e:4a:d1:e1 -81
9 04:bd:88:76:f5:80 -82
10 04:bd:88:76:f5:81 -82
11 04:bd:88:77:08:20 -82
12 84:d4:7e:4a:d1:e0 -82
13 84:d4:7e:4a:d1:e2 -83
14 04:bd:88:77:08:21 -83
15 04:bd:88:76:f4:22 -83
16 04:bd:88:76:f4:20 -83
17 04:bd:88:77:08:22 -84
18 84:d4:7e:4a:4c:02 -84
19 04:bd:88:76:f4:21 -84
20 84:d4:7e:4a:68:02 -84
21 84:d4:7e:4a:4c:01 -84
22 04:bd:88:76:f5:82 -85
23 84:d4:7e:4a:68:01 -86
24 84:d4:7e:4a:68:00 -86
25 a0:8c:fd:6d:ee:72 -86
26 18:64:72:29:09:c2 -87
27 70:3a:0e:45:93:01 -87
28 fe:f5:c4:82:95:d6 -88
29 04:bd:88:76:f4:32 -88
30 98:e7:f4:45:9b:4a -89
31 04:bd:88:76:f4:30 -89
32 04:bd:88:76:f6:e2 -89
33 84:d4:7e:4a:1c:42 -90
34 04:bd:88:76:f4:c2 -91
35 6c:f3:7f:7f:7c:c2 -91

room 3 2020-12-03 02:35:39.309
                BSSID  RSSI
0 62:45:b6:ce:ac:21 -59
1 04:bd:88:76:f9:e0 -60
2 04:bd:88:76:f9:e1 -60
3 04:bd:88:76:f9:e2 -62
4 04:bd:88:76:f9:f1 -71
5 04:bd:88:76:f9:f0 -72
6 04:bd:88:76:f9:f2 -72
7 12:d0:7a:c5:05:b5 -77
8 04:bd:88:76:f4:22 -80
9 84:d4:7e:4a:d1:e2 -81
10 84:d4:7e:4a:d1:e1 -82
11 04:bd:88:76:f5:80 -84
12 84:d4:7e:4a:d1:e0 -84
13 84:d4:7e:4a:4c:01 -84
14 84:d4:7e:4a:4c:00 -84
15 6c:f3:7f:7f:7c:c2 -85
16 04:bd:88:76:f5:81 -86
17 84:d4:7e:4a:4c:02 -86
18 04:bd:88:76:f5:82 -87
19 70:3a:0e:45:93:02 -87
20 98:e7:f4:45:9b:4a -88
21 04:bd:88:77:07:20 -88
22 04:bd:88:77:07:21 -88
23 04:bd:88:77:07:22 -88
24 86:2a:fd:60:d4:6f -88
25 84:d4:7e:4a:1c:42 -89
26 fe:f5:c4:82:95:d6 -90
27 16:ae:db:f9:8e:5a -90
28 d8:eb:97:ed:c8:36 -90
29 84:d4:7e:4a:b9:42 -90
30 84:d4:7e:4a:4a:e2 -90
31 84:d4:7e:4a:4b:e2 -91

room 3 2020-12-03 02:36:09.389
                BSSID  RSSI
0 62:45:b6:ce:ac:21 -59
1 04:bd:88:76:f9:e0 -61
2 04:bd:88:76:f9:e1 -61
3 04:bd:88:76:f9:e2 -62
4 04:bd:88:76:f9:f1 -71
5 04:bd:88:76:f9:f0 -71
6 04:bd:88:76:f9:f2 -71
7 12:d0:7a:c5:05:b5 -76
8 84:d4:7e:4a:d1:e2 -82
9 04:bd:88:76:f4:22 -82
10 84:d4:7e:4a:d1:e0 -82
11 84:d4:7e:4a:d1:e1 -82
12 04:bd:88:77:08:21 -82
13 04:bd:88:76:f5:80 -83
14 04:bd:88:76:f5:81 -83
15 04:bd:88:77:08:20 -83
16 84:d4:7e:4a:4c:01 -84
17 84:d4:7e:4a:4c:00 -84
18 04:bd:88:77:08:22 -84
19 04:bd:88:76:f5:82 -85
20 84:d4:7e:4a:4c:02 -86
21 84:d4:7e:4a:4a:e2 -86
22 04:bd:88:77:07:21 -87
23 04:bd:88:77:07:22 -87
24 84:d4:7e:4a:b9:42 -87
25 98:e7:f4:45:9b:4a -88
26 86:2a:fd:60:d4:6f -88
27 84:d4:7e:4a:1c:42 -89
28 16:ae:db:f9:8e:5a -90
29 6c:f3:7f:7f:7c:c2 -91
30 84:d4:7e:4a:d4:a2 -91
31 04:bd:88:76:f4:c2 -91

room 3 2020-12-03 02:36:39.497
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -60
1 04:bd:88:76:f9:e1 -60
2 04:bd:88:76:f9:e2 -63
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -69
5 04:bd:88:76:f9:f2 -69
6 62:45:b7:78:a1:82 -72
7 12:d0:7a:c5:05:b5 -78
8 84:d4:7e:4a:d1:e2 -81
9 84:d4:7e:4a:d1:e0 -82
10 84:d4:7e:4a:d1:e1 -82
11 fa:4f:ad:43:5a:cf -82
12 04:bd:88:76:f4:22 -83
13 04:bd:88:76:f5:80 -83
14 04:bd:88:76:f5:81 -83
15 04:bd:88:77:08:21 -83
16 04:bd:88:77:08:22 -83
17 04:bd:88:77:08:20 -83
18 04:bd:88:76:f4:21 -83
19 04:bd:88:76:f5:82 -84
20 04:bd:88:76:f4:20 -84
21 04:bd:88:77:07:22 -85
22 fe:f5:c4:82:95:d6 -86
23 84:d4:7e:4a:1c:42 -87
24 04:bd:88:76:f4:30 -87
25 70:3a:0e:45:93:02 -87
26 86:2a:fd:60:d4:6f -89
27 04:bd:88:76:f4:32 -89
28 84:d4:7e:4a:92:82 -90
29 04:bd:88:76:f6:e2 -90
30 6c:f3:7f:7f:7c:c2 -91
31 d8:eb:97:ed:c8:36 -91

room 3 2020-12-03 02:37:09.593
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -70
5 04:bd:88:76:f9:f2 -70
6 62:45:b7:78:a1:82 -72
7 84:d4:7e:4a:d1:e1 -78
8 04:bd:88:76:f4:22 -82
9 04:bd:88:76:f5:81 -82
10 04:bd:88:77:08:21 -82
11 04:bd:88:77:08:20 -82
12 84:d4:7e:4a:d1:e2 -83
13 04:bd:88:76:f5:80 -83
14 84:d4:7e:4a:d1:e0 -83
15 04:bd:88:77:08:22 -83
16 fa:4f:ad:43:5a:cf -83
17 04:bd:88:76:f5:82 -84
18 84:d4:7e:4a:4c:00 -84
19 04:bd:88:76:f4:20 -85
20 04:bd:88:76:f4:21 -85
21 86:2a:fd:60:d4:6f -86
22 98:e7:f4:45:9b:4a -86
23 84:d4:7e:4a:68:00 -86
24 84:d4:7e:4a:68:01 -86
25 84:d4:7e:4a:68:02 -86
26 12:d0:7a:c5:05:b5 -87
27 04:bd:88:76:f4:30 -87
28 04:bd:88:76:f4:32 -87
29 04:bd:88:76:f6:e2 -87
30 04:bd:88:76:f4:31 -87
31 84:d4:7e:4a:4c:02 -87
32 84:d4:7e:4a:1c:42 -89
33 d8:eb:97:ed:c8:36 -90
34 ae:ae:19:57:45:64 -90
35 04:bd:88:76:f4:c2 -91

room 3 2020-12-03 02:37:39.788
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f0 -69
5 04:bd:88:76:f9:f2 -69
6 62:45:b7:78:a1:82 -73
7 84:d4:7e:4a:d1:e2 -81
8 04:bd:88:76:f5:81 -81
9 84:d4:7e:4a:d1:e0 -81
10 84:d4:7e:4a:d1:e1 -81
11 04:bd:88:76:f4:22 -82
12 04:bd:88:77:08:21 -82
13 04:bd:88:77:08:20 -82
14 04:bd:88:76:f5:82 -83
15 84:d4:7e:4a:4c:01 -83
16 84:d4:7e:4a:4c:00 -84
17 04:bd:88:76:f4:20 -85
18 04:bd:88:76:f4:21 -85
19 84:d4:7e:4a:4c:02 -85
20 84:d4:7e:4a:68:02 -85
21 04:bd:88:77:07:22 -85
22 04:bd:88:76:f5:80 -86
23 12:d0:7a:c5:05:b5 -87
24 86:2a:fd:60:d4:6f -87
25 84:d4:7e:4a:68:00 -87
26 84:d4:7e:4a:68:01 -87
27 fe:f5:c4:82:95:d6 -87
28 98:e7:f4:45:9b:4a -88
29 04:bd:88:77:07:21 -88
30 70:3a:0e:45:93:02 -88
31 04:bd:88:77:07:20 -89
32 84:d4:7e:4a:92:82 -89
33 70:3a:0e:45:93:01 -89
34 84:d4:7e:4a:1c:42 -90
35 04:bd:88:76:f7:22 -90
36 d8:eb:97:ed:c8:36 -92

room 3 2020-12-03 02:38:09.852
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f1 -69
4 04:bd:88:76:f9:f2 -69
5 04:bd:88:76:f9:f0 -70
6 12:d0:7a:c5:05:b5 -77
7 84:d4:7e:4a:d1:e0 -81
8 84:d4:7e:4a:d1:e1 -81
9 04:bd:88:77:08:20 -81
10 04:bd:88:76:f5:80 -82
11 04:bd:88:77:08:21 -82
12 84:d4:7e:4a:d1:e2 -83
13 04:bd:88:76:f5:81 -83
14 84:d4:7e:4a:4c:00 -84
15 84:d4:7e:4a:4c:01 -84
16 04:bd:88:77:08:22 -84
17 04:bd:88:76:f5:82 -85
18 84:d4:7e:4a:4c:02 -86
19 98:e7:f4:45:9b:4a -87
20 70:3a:0e:45:93:02 -87
21 fe:f5:c4:82:95:d6 -90
22 d8:eb:97:ed:c8:36 -91

room 3 2020-12-03 02:38:40.052
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -61
1 04:bd:88:76:f9:e1 -61
2 04:bd:88:76:f9:e2 -62
3 04:bd:88:76:f9:f0 -69
4 04:bd:88:76:f9:f1 -70
5 04:bd:88:76:f9:f2 -70
6 62:45:b7:78:a1:82 -72
7 84:d4:7e:4a:d1:e1 -81
8 84:d4:7e:4a:d1:e2 -82
9 84:d4:7e:4a:d1:e0 -82
10 04:bd:88:77:08:21 -82
11 04:bd:88:76:f4:22 -82
12 04:bd:88:77:08:22 -83
13 84:d4:7e:4a:4c:00 -84
14 84:d4:7e:4a:4c:02 -84
15 84:d4:7e:4a:4c:01 -84
16 04:bd:88:76:f4:20 -85
17 04:bd:88:76:f4:21 -85
18 84:d4:7e:4a:68:00 -85
19 84:d4:7e:4a:68:02 -85
20 12:d0:7a:c5:05:b5 -86
21 04:bd:88:77:08:20 -86
22 70:3a:0e:45:93:02 -86
23 04:bd:88:77:07:22 -87
24 84:d4:7e:4a:68:01 -87
25 84:d4:7e:4a:68:12 -88
26 98:e7:f4:45:9b:4a -89
27 04:bd:88:77:07:20 -89
28 86:2a:fd:60:d4:6f -89
29 84:d4:7e:4a:92:82 -89
30 84:d4:7e:4a:4a:e2 -89
31 84:d4:7e:4a:1c:42 -89
32 04:bd:88:77:07:21 -90
33 18:64:72:29:09:c2 -90
34 04:bd:88:76:f7:22 -91
35 04:bd:88:76:f4:c2 -92

room 3 2020-12-03 02:39:10.201
                BSSID  RSSI
0 62:45:b6:ce:ac:21 -59
1 04:bd:88:76:f9:e0 -63
2 04:bd:88:76:f9:e1 -63
3 46:b0:58:af:91:1d -63
4 04:bd:88:76:f9:e2 -64
5 04:bd:88:76:f9:f0 -69
6 04:bd:88:76:f9:f1 -70
7 04:bd:88:76:f9:f2 -70
8 84:d4:7e:4a:d1:e0 -82
9 84:d4:7e:4a:d1:e1 -82
10 04:bd:88:77:08:20 -82
11 84:d4:7e:4a:d1:e2 -83
12 04:bd:88:77:08:22 -83
13 04:bd:88:76:f4:22 -83
14 84:d4:7e:4a:68:02 -83
15 84:d4:7e:4a:4c:00 -84
16 84:d4:7e:4a:4c:02 -84
17 84:d4:7e:4a:4c:01 -85
18 04:bd:88:76:f5:82 -85
19 12:d0:7a:c5:05:b5 -86
20 04:bd:88:76:f4:20 -86
21 04:bd:88:76:f4:21 -86
22 84:d4:7e:4a:68:00 -86
23 84:d4:7e:4a:68:01 -86
