room 1 2020-12-02 22:24:53.048
                BSSID  RSSI
23 84:d4:7e:4a:6d:a2 -90
24 fe:f5:c4:82:95:d6 -90
25 70:3a:0e:45:93:02 -90
26 04:bd:88:77:08:02 -92

room 1 2020-12-02 22:27:53.288
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -56
1 04:bd:88:76:f9:e1 -58
2 04:bd:88:76:f9:e0 -59
3 04:bd:88:76:f9:f1 -60
4 04:bd:88:76:f9:f0 -60
5 04:bd:88:76:f9:f2 -60
6 04:bd:88:76:f4:c2 -74
7 62:45:b6:ce:ac:21 -79
8 04:bd:88:76:f5:82 -81
9 04:bd:88:76:f5:80 -81
10 04:bd:88:76:f5:81 -82
11 12:d0:7a:c5:05:b5 -84
12 70:8b:cd:5e:4f:f0 -85
13 04:bd:88:77:08:20 -85
14 98:e7:f4:45:9b:4a -86
15 86:2a:fd:60:d4:6f -86
16 84:d4:7e:4a:68:01 -86
17 04:bd:88:76:f6:82 -87
18 04:bd:88:76:f4:21 -87
19 04:bd:88:77:08:22 -87
20 60:38:e0:bd:e6:29 -89

room 1 2020-12-02 22:28:23.360
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -56
1 04:bd:88:76:f9:f1 -59
2 04:bd:88:76:f9:e0 -59
3 04:bd:88:76:f9:e1 -59
4 04:bd:88:76:f9:f0 -59
5 04:bd:88:76:f9:f2 -59
6 04:bd:88:76:f4:c2 -76
7 04:bd:88:76:f5:82 -81
8 04:bd:88:76:f5:80 -82
9 70:8b:cd:5e:4f:f0 -83
10 12:d0:7a:c5:05:b5 -84
11 18:64:72:29:09:c2 -84
12 04:bd:88:76:f4:22 -86
13 04:bd:88:76:f6:81 -86
14 04:bd:88:76:f6:80 -87
15 84:d4:7e:4a:4c:02 -88
16 70:3a:0e:45:93:02 -88
17 04:bd:88:76:f6:82 -89
18 84:d4:7e:4a:4b:e2 -90
19 16:ae:db:f9:8e:5a -90

room 1 2020-12-02 22:28:53.373
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -56
1 04:bd:88:76:f9:f1 -58
2 98:e7:f4:45:9b:4a -58
3 04:bd:88:76:f9:f0 -59
4 04:bd:88:76:f9:f2 -59
5 04:bd:88:76:f9:e0 -60
6 04:bd:88:76:f9:e1 -60
7 04:bd:88:76:f5:82 -80
8 12:d0:7a:c5:05:b5 -81
9 62:45:b7:78:a1:82 -82
10 04:bd:88:76:f4:c2 -85
11 16:ae:db:f9:8e:5a -90
12 04:bd:88:76:f7:21 -90

room 1 2020-12-02 22:29:23.463
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -58
1 04:bd:88:76:f9:e1 -58
2 04:bd:88:76:f9:e2 -59
3 04:bd:88:76:f9:f1 -60
4 04:bd:88:76:f9:f0 -60
5 04:bd:88:76:f9:f2 -61
6 62:45:b6:ce:ac:21 -78
7 04:bd:88:76:f5:82 -81
8 04:bd:88:76:f5:81 -82
9 18:64:72:29:09:c1 -82
10 04:bd:88:76:f5:80 -83
11 70:8b:cd:5e:4f:f0 -84
12 04:bd:88:76:f4:c2 -85
13 98:e7:f4:45:9b:4a -85
14 18:64:72:29:09:c0 -85
15 84:d4:7e:4a:68:02 -85
16 04:bd:88:76:f4:21 -86
17 04:bd:88:76:f4:22 -86
18 04:bd:88:77:08:20 -86
19 04:bd:88:77:07:21 -87
20 04:bd:88:76:f4:20 -88
21 84:d4:7e:4a:92:81 -88
22 fa:4f:ad:43:5a:cf -88
23 fe:f5:c4:82:95:d6 -89
24 04:bd:88:76:f6:82 -89
25 04:bd:88:77:f2:a2 -90
26 6c:f3:7f:7f:7c:c2 -91

room 1 2020-12-02 22:29:53.519
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -55
1 04:bd:88:76:f9:e0 -57
2 04:bd:88:76:f9:e1 -57
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -75
7 62:45:b6:ce:ac:21 -78
8 04:bd:88:76:f5:82 -80
9 04:bd:88:76:f5:81 -81
10 04:bd:88:76:f5:80 -82
11 84:d4:7e:4a:68:01 -84
12 12:d0:7a:c5:05:b5 -85
13 04:bd:88:76:f4:20 -86
14 04:bd:88:76:f4:21 -86
15 04:bd:88:76:f4:22 -86
16 84:d4:7e:4a:68:02 -86
17 04:bd:88:77:07:21 -87
18 04:bd:88:77:07:20 -88
19 04:bd:88:76:f4:c1 -88
20 16:ae:db:f9:8e:5a -89
21 fe:f5:c4:82:95:d6 -90
22 84:d4:7e:4a:d4:a2 -91
23 04:bd:88:76:f7:22 -92

room 1 2020-12-02 22:30:23.654
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -58
1 04:bd:88:76:f9:e1 -58
2 04:bd:88:76:f9:e2 -58
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 62:45:b6:ce:ac:21 -78
7 04:bd:88:76:f5:81 -79
8 18:64:72:29:09:c1 -81
9 04:bd:88:76:f5:82 -83
10 04:bd:88:76:f5:80 -83
11 04:bd:88:76:f4:22 -84
12 04:bd:88:76:f4:21 -85
13 84:d4:7e:4a:68:01 -85
14 04:bd:88:77:08:20 -85
15 84:d4:7e:4a:68:00 -85
16 04:bd:88:76:f4:20 -86
17 70:8b:cd:5e:4f:f0 -86
18 04:bd:88:77:08:21 -86
19 04:bd:88:77:08:22 -86
20 04:bd:88:76:f7:22 -87
21 04:bd:88:76:f6:82 -89

room 1 2020-12-02 22:30:53.808
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -59
1 04:bd:88:76:f9:e1 -59
2 04:bd:88:76:f9:e2 -59
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -73
7 62:45:b6:ce:ac:21 -80
8 04:bd:88:76:f5:82 -81
9 18:64:72:29:09:c1 -82
10 04:bd:88:76:f5:80 -83
11 04:bd:88:76:f5:81 -83
12 84:d4:7e:4a:68:00 -83
13 04:bd:88:77:08:22 -84
14 84:d4:7e:4a:68:02 -84
15 04:bd:88:76:f4:20 -85
16 04:bd:88:76:f4:22 -85
17 84:d4:7e:4a:68:01 -85
18 04:bd:88:77:08:20 -85
19 04:bd:88:76:f4:21 -86
20 04:bd:88:77:08:21 -86
21 18:64:72:29:09:c2 -86
22 04:bd:88:76:f6:81 -86
23 04:bd:88:76:f6:82 -87
24 84:d4:7e:4a:92:80 -88
25 84:d4:7e:4a:92:82 -88
26 fe:f5:c4:82:95:d6 -89
27 fa:4f:ad:43:5a:cf -89
28 04:bd:88:77:f2:a2 -92

room 1 2020-12-02 22:31:23.890
                BSSID  RSSI
0 04:bd:88:76:f9:e1 -58
1 04:bd:88:76:f9:e2 -58
2 04:bd:88:76:f9:e0 -59
3 04:bd:88:76:f9:f0 -62
4 04:bd:88:76:f9:f1 -63
5 04:bd:88:76:f9:f2 -63
6 18:64:72:29:09:c1 -83
7 98:e7:f4:45:9b:4a -83
8 18:64:72:29:09:c0 -83
9 04:bd:88:76:f4:22 -84
10 84:d4:7e:4a:68:01 -84
11 84:d4:7e:4a:68:02 -84
12 04:bd:88:76:f4:20 -85
13 04:bd:88:76:f4:21 -85
14 84:d4:7e:4a:d4:a2 -85
15 04:bd:88:76:f4:c2 -86
16 fe:f5:c4:82:95:d6 -87
17 d8:eb:97:ed:c8:36 -87
18 70:8b:cd:5e:4f:f0 -87
19 60:38:e0:bd:e6:29 -87

room 1 2020-12-02 22:31:53.929
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -59
1 04:bd:88:76:f9:e1 -59
2 04:bd:88:76:f9:e2 -59
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -79
7 62:45:b7:78:a1:82 -83
8 04:bd:88:76:f5:80 -83
9 04:bd:88:76:f4:20 -84
10 84:d4:7e:4a:68:01 -84
11 84:d4:7e:4a:68:00 -84
12 18:64:72:29:09:c1 -85
13 84:d4:7e:4a:68:02 -85
14 12:d0:7a:c5:05:b5 -85
15 04:bd:88:76:f6:80 -86
16 04:bd:88:76:f4:c0 -87
17 04:bd:88:76:f4:c1 -87
18 04:bd:88:76:f6:81 -87
19 70:8b:cd:5e:4f:f0 -88
20 86:2a:fd:60:d4:6f -88

room 1 2020-12-02 22:32:24.066
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -59
1 04:bd:88:76:f9:e1 -59
2 04:bd:88:76:f9:e2 -59
3 04:bd:88:76:f9:f1 -63
4 04:bd:88:76:f9:f0 -63
5 04:bd:88:76:f9:f2 -63
6 04:bd:88:76:f5:82 -81
7 98:e7:f4:45:9b:4a -82
8 18:64:72:29:09:c0 -82
9 04:bd:88:76:f5:81 -82
10 18:64:72:29:09:c1 -83
11 70:8b:cd:5e:4f:f0 -83
12 04:bd:88:76:f5:80 -83
13 04:bd:88:77:08:20 -83
14 04:bd:88:77:08:21 -83
15 62:45:b7:78:a1:82 -84
16 04:bd:88:76:f4:22 -84
17 18:64:72:29:09:c2 -84
18 04:bd:88:77:07:21 -85
19 04:bd:88:76:f4:20 -86
20 12:d0:7a:c5:05:b5 -86
21 04:bd:88:77:07:20 -86
22 04:bd:88:76:f4:21 -86
23 04:bd:88:77:08:22 -86
24 04:bd:88:77:07:22 -88
25 22:f5:43:71:f4:a6 -89
26 16:ae:db:f9:8e:5a -90
27 84:d4:7e:4a:4c:02 -90
28 fe:f5:c4:82:95:d6 -91

room 1 2020-12-02 22:32:54.052
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -63
4 04:bd:88:76:f9:f0 -63
5 04:bd:88:76:f9:f2 -63
6 70:8b:cd:5e:4f:f0 -82
7 98:e7:f4:45:9b:4a -83
8 18:64:72:29:09:c1 -84
9 04:bd:88:76:f4:21 -84
10 18:64:72:29:09:c2 -84
11 84:d4:7e:4a:68:01 -84
12 04:bd:88:76:f6:81 -84
13 04:bd:88:76:f4:20 -85
14 04:bd:88:76:f4:22 -85
15 04:bd:88:77:08:20 -85
16 04:bd:88:77:08:21 -85
17 04:bd:88:77:08:22 -85
18 04:bd:88:76:f4:c2 -85
19 84:d4:7e:4a:68:00 -85
20 10:da:43:0e:46:de -87
21 04:bd:88:76:f4:c1 -87
22 04:bd:88:76:f4:c0 -88
23 16:ae:db:f9:8e:5a -90
24 fe:f5:c4:82:95:d6 -90
25 6c:f3:7f:7f:7c:c2 -90

room 1 2020-12-02 22:33:24.126
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:82 -75
7 62:45:b6:ce:ac:21 -80
8 04:bd:88:76:f4:21 -81
9 98:e7:f4:45:9b:4a -82
10 04:bd:88:77:08:21 -84
11 04:bd:88:76:f4:22 -85
12 84:d4:7e:4a:68:00 -85
13 04:bd:88:76:f4:20 -86
14 04:bd:88:77:08:20 -86
15 84:d4:7e:4a:68:01 -86
16 70:3a:0e:45:93:02 -87
17 84:d4:7e:4a:68:02 -87
18 04:bd:88:76:f6:82 -87
19 12:d0:7a:c5:05:b5 -88
20 70:8b:cd:5e:4f:f0 -89
21 fe:f5:c4:82:95:d6 -90
22 04:bd:88:76:f7:22 -90
23 04:bd:88:77:05:e2 -90
24 84:d4:7e:4a:4c:02 -90

room 1 2020-12-02 22:33:54.138
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:81 -82
7 18:64:72:29:09:c0 -83
8 04:bd:88:77:08:20 -84
9 62:45:b7:78:a1:82 -84
10 04:bd:88:76:f4:20 -85
11 98:e7:f4:45:9b:4a -85
12 04:bd:88:76:f4:21 -85
13 04:bd:88:76:f4:22 -85
14 04:bd:88:77:08:21 -85
15 16:ae:db:f9:8e:5a -85
16 04:bd:88:77:07:20 -85
17 04:bd:88:77:08:22 -85
18 12:d0:7a:c5:05:b5 -86
19 84:d4:7e:4a:92:82 -89
20 6c:f3:7f:7f:7c:c2 -90
21 04:bd:88:76:f7:22 -91

room 1 2020-12-02 22:34:24.373
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -55
1 04:bd:88:76:f9:e0 -56
2 04:bd:88:76:f9:e1 -56
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 62:45:b6:ce:ac:21 -80
7 04:bd:88:76:f4:22 -81
8 04:bd:88:76:f5:82 -82
9 98:e7:f4:45:9b:4a -83
10 18:64:72:29:09:c1 -83
11 18:64:72:29:09:c0 -84
12 18:64:72:29:09:c2 -84
13 84:d4:7e:4a:68:00 -84
14 84:d4:7e:4a:68:01 -84
15 04:bd:88:77:07:20 -85
16 04:bd:88:76:f6:81 -86
17 04:bd:88:76:f7:22 -90
18 84:d4:7e:4a:d4:a2 -90

room 1 2020-12-02 22:34:54.532
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -83
7 18:64:72:29:09:c1 -83
8 04:bd:88:77:08:20 -83
9 04:bd:88:76:f4:22 -84
10 18:64:72:29:09:c0 -84
11 18:64:72:29:09:c2 -84
12 04:bd:88:76:f4:21 -84
13 04:bd:88:77:08:21 -84
14 04:bd:88:76:f6:81 -85
15 04:bd:88:76:f4:c2 -85
16 84:d4:7e:4a:68:02 -85
17 04:bd:88:76:f6:80 -86
18 04:bd:88:76:f6:82 -88

room 1 2020-12-02 22:35:24.455
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:82 -75
7 98:e7:f4:45:9b:4a -77
8 04:bd:88:76:f5:81 -81
9 04:bd:88:76:f5:80 -83
10 84:d4:7e:4a:68:02 -84
11 62:45:b7:78:a1:82 -84
12 84:d4:7e:4a:68:00 -84
13 84:d4:7e:4a:68:01 -85
14 04:bd:88:76:f7:20 -88
15 fe:f5:c4:82:95:d6 -89
16 04:bd:88:76:f7:22 -90
17 84:d4:7e:4a:d4:a2 -91
18 04:bd:88:76:f7:21 -92

room 1 2020-12-02 22:35:54.472
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -56
2 04:bd:88:76:f9:e1 -56
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:81 -80
7 62:45:b6:ce:ac:21 -80
8 04:bd:88:76:f5:82 -81
9 04:bd:88:76:f5:80 -82
10 04:bd:88:77:08:21 -83
11 04:bd:88:76:f4:21 -84
12 04:bd:88:76:f4:20 -84
13 04:bd:88:77:08:22 -84
14 04:bd:88:76:f4:c2 -85
15 84:d4:7e:4a:68:01 -85
16 04:bd:88:76:f6:80 -86
17 04:bd:88:76:f6:81 -87
18 10:da:43:0e:46:de -87
19 70:8b:cd:5e:4f:f0 -88
20 fe:f5:c4:82:95:d6 -90
21 04:bd:88:76:f7:22 -92

room 1 2020-12-02 22:36:24.626
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -56
2 04:bd:88:76:f9:e1 -56
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:80 -81
7 70:8b:cd:5e:4f:f0 -84
8 04:bd:88:76:f4:22 -84
9 84:d4:7e:4a:68:00 -85
10 12:d0:7a:c5:05:b5 -87
11 84:d4:7e:4a:4b:e2 -91
12 84:d4:7e:4a:d4:a2 -92

room 1 2020-12-02 22:36:54.603
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:77:08:22 -77
7 62:45:b6:ce:ac:21 -80
8 18:64:72:29:09:c1 -83
9 04:bd:88:76:f4:22 -84
10 84:d4:7e:4a:68:00 -84
11 04:bd:88:76:f4:20 -84
12 04:bd:88:76:f4:21 -84
13 18:64:72:29:09:c0 -84
14 04:bd:88:76:f6:80 -85
15 98:e7:f4:45:9b:4a -86
16 04:bd:88:76:f4:c2 -87
17 04:bd:88:76:f6:81 -87
18 84:d4:7e:4a:92:80 -89
19 04:bd:88:76:f7:22 -90

room 1 2020-12-02 22:37:24.688
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -55
1 04:bd:88:76:f9:e1 -55
2 04:bd:88:76:f9:e2 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 04:bd:88:76:f5:82 -77
7 04:bd:88:77:08:22 -82
8 04:bd:88:76:f5:81 -82
9 04:bd:88:76:f5:80 -83
10 18:64:72:29:09:c0 -83
11 62:45:b7:78:a1:82 -83
12 04:bd:88:76:f4:22 -86
13 04:bd:88:76:f4:c2 -86
14 12:d0:7a:c5:05:b5 -89
15 84:d4:7e:4a:d4:a2 -91

room 1 2020-12-02 22:37:54.792
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -53
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f2 -61
4 04:bd:88:76:f9:f1 -62
5 04:bd:88:76:f9:f0 -62
6 98:e7:f4:45:9b:4a -76
7 84:d4:7e:4a:68:00 -84
8 84:d4:7e:4a:68:02 -84
9 04:bd:88:76:f4:22 -85
10 04:bd:88:76:f4:21 -85
11 84:d4:7e:4a:68:01 -85
12 16:ae:db:f9:8e:5a -86
13 04:bd:88:76:f6:80 -86
14 04:bd:88:76:f6:81 -86
15 04:bd:88:76:f6:82 -87
16 04:bd:88:77:07:22 -89

room 1 2020-12-02 22:38:24.794
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 62:45:b6:ce:ac:21 -80
7 84:d4:7e:4a:68:02 -82
8 04:bd:88:77:08:21 -83
9 04:bd:88:77:08:22 -83
10 04:bd:88:76:f4:20 -84
11 04:bd:88:77:08:20 -84
12 04:bd:88:76:f4:22 -85
13 12:d0:7a:c5:05:b5 -87
14 04:bd:88:77:07:22 -88
15 04:bd:88:76:f7:22 -89
16 70:8b:cd:5e:4f:f0 -89
17 70:3a:0e:45:93:02 -89
18 16:ae:db:f9:8e:5a -90
19 84:d4:7e:4a:4b:e2 -90

room 1 2020-12-02 22:38:54.772
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -55
2 04:bd:88:76:f9:e1 -55
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -75
7 04:bd:88:76:f5:82 -77
8 62:45:b6:ce:ac:21 -79
9 04:bd:88:76:f4:22 -84
10 04:bd:88:76:f4:20 -84
11 04:bd:88:77:08:20 -84
12 04:bd:88:77:08:22 -84
13 04:bd:88:77:08:21 -85
14 04:bd:88:76:f4:21 -85
15 70:3a:0e:45:93:02 -88
16 10:da:43:0e:46:de -88
17 70:8b:cd:5e:4f:f0 -89
18 fe:f5:c4:82:95:d6 -90

room 1 2020-12-02 22:39:24.895
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -56
2 04:bd:88:76:f9:e1 -56
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 98:e7:f4:45:9b:4a -65
7 04:bd:88:76:f5:82 -80
8 04:bd:88:76:f4:22 -84
9 04:bd:88:76:f4:21 -84
10 12:d0:7a:c5:05:b5 -84
11 62:45:b7:78:a1:82 -84
12 18:64:72:29:09:c1 -84
13 84:d4:7e:4a:68:01 -84
14 04:bd:88:76:f4:20 -85
15 84:d4:7e:4a:68:00 -85
16 04:bd:88:76:f6:82 -86
17 fa:4f:ad:43:5a:cf -87
18 16:ae:db:f9:8e:5a -89
19 04:bd:88:76:f7:22 -89
20 84:d4:7e:4a:4b:e2 -90
21 04:bd:88:77:05:e2 -90
22 fe:f5:c4:82:95:d6 -92

room 1 2020-12-02 22:39:54.896
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -56
2 04:bd:88:76:f9:e1 -56
3 04:bd:88:76:f9:f1 -62
4 04:bd:88:76:f9:f0 -62
5 04:bd:88:76:f9:f2 -62
6 62:45:b6:ce:ac:21 -79
7 18:64:72:29:09:c1 -82
8 04:bd:88:76:f5:81 -82
9 04:bd:88:76:f4:22 -83
10 04:bd:88:76:f5:82 -83
11 18:64:72:29:09:c0 -83
12 04:bd:88:76:f4:21 -84
13 04:bd:88:76:f7:22 -84
14 04:bd:88:77:08:20 -84
15 04:bd:88:77:08:22 -84
16 04:bd:88:77:08:21 -85
17 12:d0:7a:c5:05:b5 -86
18 04:bd:88:76:f7:20 -89
19 16:ae:db:f9:8e:5a -90
20 70:8b:cd:5e:4f:f0 -91

room 1 2020-12-02 22:40:25.072
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -57
2 04:bd:88:76:f9:e1 -57
3 04:bd:88:76:f9:f1 -59
4 04:bd:88:76:f9:f0 -59
5 04:bd:88:76:f9:f2 -59
6 04:bd:88:76:f5:82 -82
7 18:64:72:29:09:c1 -82
8 04:bd:88:76:f5:81 -82
9 04:bd:88:76:f5:80 -82
10 04:bd:88:77:08:20 -83
11 04:bd:88:77:08:21 -83
12 18:64:72:29:09:c0 -85
13 84:d4:7e:4a:68:00 -85
14 04:bd:88:76:f4:22 -86
15 04:bd:88:76:f7:22 -90
16 6c:f3:7f:7f:7c:c2 -91
17 84:d4:7e:4a:d4:a2 -91

room 1 2020-12-02 22:40:54.995
                BSSID  RSSI
0 04:bd:88:76:f9:e2 -54
1 04:bd:88:76:f9:e0 -57
