room 2 2020-12-07 13:37:40.035
                BSSID  RSSI
45 52:f1:9e:42:24:a2 -83
46 32:f1:9e:42:24:a2 -83
47 20:f1:9e:42:24:a2 -83
48 42:f1:9e:42:24:a2 -83
49 0a:71:c2:56:7e:e0 -83
50 42:f1:9e:42:24:a1 -83
51 9a:9d:5d:e4:7b:a1 -84
52 9a:9d:5d:e4:7b:a7 -85
53 9a:9d:5d:e4:7b:a0 -85
54 de:64:4b:b1:6e:58 -87
55 f8:f5:32:94:a0:a4 -88
56 2a:f5:32:94:a0:a4 -88
57 0a:f5:32:94:a0:a4 -89
58 3c:7a:8a:6c:c4:64 -89

room 2 2020-12-07 13:39:10.065
                BSSID  RSSI
0 78:f2:9e:1c:b3:90 -34
1 8e:f2:9e:1c:b3:90 -36
2 8e:f2:9e:1c:b3:88 -36
3 86:f2:9e:1c:b3:88 -36
4 7e:f2:9e:1c:b3:90 -36
5 78:f2:9e:1c:b3:88 -37
6 ec:aa:a0:7f:57:c8 -53
7 5c:8f:e0:44:d0:80 -54
8 f4:0e:83:c2:45:19 -56
9 6e:8f:e0:44:d0:80 -56
10 60:02:92:a6:e7:78 -56
11 6a:02:92:a6:e7:78 -56
12 6e:02:92:a6:e7:78 -56
13 36:0e:83:c2:45:19 -56
14 7e:8f:e0:44:d0:80 -56
15 f6:aa:a0:7f:57:c8 -58
16 8e:8f:e0:44:d0:85 -61
17 6e:8f:e0:44:d0:85 -61
18 5c:8f:e0:44:d0:85 -61
19 02:aa:a0:7f:57:d0 -61
20 f6:aa:a0:7f:57:d0 -61
21 ec:aa:a0:7f:57:d0 -61
22 f2:aa:a0:7f:57:d0 -61
23 06:0e:83:c2:45:19 -62
24 9e:8f:e0:44:d0:85 -62
25 2c:95:69:bc:cc:16 -66
26 4e:95:69:bc:cc:16 -66
27 3e:95:69:bc:cc:16 -67
28 da:31:34:c9:9e:65 -68
29 26:0e:83:c2:45:1a -72
30 36:0e:83:c2:45:1a -72
31 9a:9d:5d:dd:7b:a7 -72
32 9a:9d:5d:dd:7b:a5 -72
33 f4:0e:83:c2:45:1a -73
34 06:0e:83:c2:45:1a -73
35 6a:02:92:a5:d3:68 -73
36 60:02:92:a5:d3:68 -73
37 7a:02:92:a5:d3:68 -74
38 6e:02:92:a5:d3:68 -74
39 10:33:bf:4f:66:20 -75
40 c4:65:16:51:3e:95 -75
41 76:02:92:a5:d3:68 -75
42 10:33:bf:4f:66:24 -76
43 10:33:bf:4f:66:22 -76
44 42:f1:9e:42:24:a2 -83
45 42:f1:9e:42:24:a1 -84
