room 3 2020-12-07 13:50:41.596
                BSSID  RSSI
17 c4:65:16:51:3e:95 -68
18 4e:7a:8a:6c:c4:64 -69
19 f4:0e:83:c2:45:19 -71
20 3c:7a:8a:6c:c4:64 -71
21 8e:8f:e0:44:d0:85 -72
22 6e:8f:e0:44:d0:85 -72
23 5c:8f:e0:44:d0:85 -72
24 f6:aa:a0:7f:57:d0 -72
25 ec:aa:a0:7f:57:d0 -72
26 9e:34:26:74:f7:c2 -72
27 02:aa:a0:7f:57:d0 -73
28 7e:8f:e0:44:d0:85 -73
29 06:0e:83:c2:45:19 -78
30 5e:7a:8a:6c:c4:6a -78
31 4e:7a:8a:6c:c4:6a -78
32 3c:7a:8a:6c:c4:6a -78
33 6e:7a:8a:6c:c4:6a -78
34 f6:c1:14:6a:4d:0f -78
35 26:0e:83:ee:c2:58 -81
36 76:02:92:a5:d3:68 -82
37 6a:02:92:a5:d3:68 -82
38 f4:0e:83:ee:c2:58 -82
39 16:0e:83:ee:c2:58 -82
40 06:0e:83:ee:c2:58 -82
41 7a:02:92:a5:d3:68 -83
42 f4:0e:83:ee:c2:57 -84
43 0a:f5:32:94:a0:a4 -85
44 f8:f5:32:94:a0:a4 -86
45 2a:f5:32:94:a0:a4 -86
46 9e:ad:43:b0:95:20 -87
47 32:f1:9e:42:24:a2 -88
48 42:f1:9e:42:24:a2 -88
49 00:1d:d1:71:1d:a0 -90

room 3 2020-12-07 13:51:11.656
                BSSID  RSSI
0 3e:95:69:bc:cc:16 -58
1 2c:95:69:bc:cc:16 -58
2 4e:95:69:bc:cc:16 -58
3 78:f2:9e:1c:b3:88 -59
4 78:f2:9e:1c:b3:90 -60
5 4e:95:69:bc:cc:15 -60
6 92:f2:9e:1c:b3:88 -60
7 8e:f2:9e:1c:b3:90 -61
8 8a:f2:9e:1c:b3:90 -62
9 7e:f2:9e:1c:b3:90 -62
10 6a:02:92:a6:e7:78 -64
11 86:f2:9e:1c:b3:88 -64
12 60:02:92:a6:e7:78 -65
13 76:02:92:a6:e7:78 -65
14 10:33:bf:4f:66:22 -66
15 10:33:bf:4f:66:20 -66
16 4e:7a:8a:6c:c4:64 -66
17 3c:7a:8a:6c:c4:64 -66
18 10:33:bf:4f:66:24 -67
19 2c:95:69:bc:cc:15 -67
20 82:f2:9e:1c:b3:88 -67
21 3e:95:69:bc:cc:15 -67
22 36:0e:83:c2:45:19 -68
23 8e:7a:8a:6c:c4:64 -70
24 f4:0e:83:c2:45:19 -71
25 9e:34:26:74:f7:c2 -72
26 8e:8f:e0:44:d0:85 -73
27 6e:8f:e0:44:d0:85 -73
28 5c:8f:e0:44:d0:85 -73
29 7e:8f:e0:44:d0:85 -73
30 9e:8f:e0:44:d0:85 -74
31 f6:c1:14:6a:4d:0d -74
32 f4:c1:14:69:4d:0c -74
33 02:aa:a0:7f:57:d0 -76
34 f6:aa:a0:7f:57:d0 -76
35 ec:aa:a0:7f:57:d0 -76
36 c4:65:16:51:3e:95 -77
37 f2:aa:a0:7f:57:d0 -77
38 06:0e:83:c2:45:19 -78
39 5e:7a:8a:6c:c4:6a -78
40 4e:7a:8a:6c:c4:6a -78
41 3c:7a:8a:6c:c4:6a -78
42 6e:7a:8a:6c:c4:6a -78
43 f6:c1:14:6a:4d:0f -78
44 7e:7a:8a:6c:c4:6a -79
45 20:f1:9e:42:24:a1 -79
46 8e:7a:8a:6c:c4:6a -79
47 06:0e:83:c2:45:1a -81
48 f4:0e:83:c2:45:1a -81
49 0e:51:a4:d4:c1:c7 -81
50 76:02:92:a5:d3:68 -82
51 16:0e:83:ee:c2:58 -82
52 36:0e:83:c2:45:1a -82
53 26:0e:83:c2:45:1a -82
54 7a:02:92:a5:d3:68 -83
55 f4:0e:83:ee:c2:57 -84
56 26:0e:83:ee:c2:58 -85
57 0a:f5:32:94:a0:a4 -85
58 6a:02:92:a5:d3:68 -86
59 f4:0e:83:ee:c2:58 -86
60 06:0e:83:ee:c2:58 -86
61 2a:f5:32:94:a0:a4 -86
62 f8:f5:32:94:a0:a4 -87
63 9e:ad:43:b0:95:20 -87
64 06:0e:83:ee:c2:57 -87
65 32:f1:9e:42:24:a2 -88
66 42:f1:9e:42:24:a2 -88
67 b8:a1:75:48:2b:69 -88
68 3a:f5:32:94:a0:a4 -88
69 00:1d:d1:71:1d:a0 -90

room 3 2020-12-07 13:51:41.642
                BSSID  RSSI
0 3e:95:69:bc:cc:16 -57
1 2c:95:69:bc:cc:16 -57
2 4e:95:69:bc:cc:16 -57
3 6e:95:69:bc:cc:16 -58
4 78:f2:9e:1c:b3:88 -59
5 92:f2:9e:1c:b3:88 -60
6 8e:f2:9e:1c:b3:90 -61
7 78:f2:9e:1c:b3:90 -62
8 7e:f2:9e:1c:b3:90 -62
9 ec:aa:a0:7f:57:c8 -62
10 36:0e:83:c2:45:19 -64
11 76:02:92:a6:e7:78 -65
12 10:33:bf:4f:66:22 -66
13 10:33:bf:4f:66:20 -66
14 3e:95:69:bc:cc:15 -66
15 4e:7a:8a:6c:c4:64 -66
16 3c:7a:8a:6c:c4:64 -66
17 10:33:bf:4f:66:24 -67
18 60:02:92:a6:e7:78 -67
19 2c:95:69:bc:cc:15 -67
20 10:33:bf:4f:66:25 -67
21 6e:02:92:a6:e7:78 -67
22 8e:7a:8a:6c:c4:64 -70
23 f4:0e:83:c2:45:19 -71
24 06:0e:83:c2:45:19 -71
25 9e:34:26:74:f7:c2 -72
26 6e:8f:e0:44:d0:85 -74
27 5c:8f:e0:44:d0:85 -74
28 f6:c1:14:6a:4d:0f -74
29 9e:8f:e0:44:d0:85 -74
30 f6:c1:14:6a:4d:0d -74
31 f4:c1:14:69:4d:0c -74
32 8e:8f:e0:44:d0:85 -75
33 02:aa:a0:7f:57:d0 -76
34 f6:aa:a0:7f:57:d0 -76
35 ec:aa:a0:7f:57:d0 -76
36 f2:aa:a0:7f:57:d0 -77
37 3c:7a:8a:6c:c4:6a -79
38 7e:7a:8a:6c:c4:6a -79
39 20:f1:9e:42:24:a1 -79
40 8e:7a:8a:6c:c4:6a -79
41 4e:7a:8a:6c:c4:6a -80
42 6e:7a:8a:6c:c4:6a -80
43 06:0e:83:c2:45:1a -81
44 0e:51:a4:d4:c1:c7 -81
45 36:0e:83:c2:45:1a -82
46 26:0e:83:c2:45:1a -82
47 f4:0e:83:c2:45:1a -82
48 6a:02:92:a5:d3:68 -86
49 f4:0e:83:ee:c2:58 -86
50 26:0e:83:ee:c2:58 -87
51 06:0e:83:ee:c2:58 -87
52 f8:f5:32:94:a0:a4 -87
53 06:0e:83:ee:c2:57 -87
54 b8:a1:75:48:2b:69 -88
55 3a:f5:32:94:a0:a4 -88

room 3 2020-12-07 13:52:04.876
                BSSID  RSSI
0 4e:95:69:bc:cc:16 -57
1 6e:95:69:bc:cc:16 -58
2 3e:95:69:bc:cc:16 -59
3 2c:95:69:bc:cc:16 -59
4 78:f2:9e:1c:b3:88 -59
5 3e:95:69:bc:cc:15 -59
6 92:f2:9e:1c:b3:88 -60
7 8e:f2:9e:1c:b3:90 -61
8 78:f2:9e:1c:b3:90 -62
9 2c:95:69:bc:cc:15 -62
10 7e:f2:9e:1c:b3:90 -62
11 82:f2:9e:1c:b3:90 -62
12 4e:95:69:bc:cc:15 -62
13 36:0e:83:c2:45:19 -64
14 02:aa:a0:7f:57:c8 -64
15 3c:7a:8a:6c:c4:64 -65
16 ec:aa:a0:7f:57:c8 -65
17 10:33:bf:4f:66:22 -66
18 10:33:bf:4f:66:20 -66
19 4e:7a:8a:6c:c4:64 -66
20 76:02:92:a6:e7:78 -66
21 10:33:bf:4f:66:23 -66
22 10:33:bf:4f:66:24 -67
23 60:02:92:a6:e7:78 -67
24 10:33:bf:4f:66:25 -67
25 6e:02:92:a6:e7:78 -67
26 6a:02:92:a6:e7:78 -67
27 06:aa:a0:7f:57:c8 -67
28 8e:7a:8a:6c:c4:64 -70
29 7e:8f:e0:44:d0:80 -70
30 f4:0e:83:c2:45:19 -71
31 f8:f5:32:94:a0:a3 -71
32 9e:34:26:74:f7:c2 -72
33 f6:c1:14:6a:4d:0d -73
34 f6:c1:14:6a:4d:0f -74
35 9e:8f:e0:44:d0:85 -74
36 f4:c1:14:69:4d:0c -74
37 8e:8f:e0:44:d0:85 -75
38 6e:8f:e0:44:d0:85 -75
39 5c:8f:e0:44:d0:85 -75
40 c4:65:16:51:3e:95 -75
41 02:aa:a0:7f:57:d0 -76
42 f6:aa:a0:7f:57:d0 -76
43 ec:aa:a0:7f:57:d0 -76
44 06:0e:83:c2:45:19 -77
45 f2:aa:a0:7f:57:d0 -77
46 fa:aa:a0:7f:57:d0 -77
47 4e:7a:8a:6c:c4:6a -78
48 6e:7a:8a:6c:c4:6a -78
49 3c:7a:8a:6c:c4:6a -79
50 7e:7a:8a:6c:c4:6a -79
51 20:f1:9e:42:24:a1 -79
52 8e:7a:8a:6c:c4:6a -79
53 0e:51:a4:d4:c1:c7 -81
54 36:0e:83:c2:45:1a -83
55 26:0e:83:c2:45:1a -83
56 f4:0e:83:c2:45:1a -83
57 42:f1:9e:42:24:a1 -83
58 06:0e:83:c2:45:1a -84
59 6a:02:92:a5:d3:68 -86
60 f4:0e:83:ee:c2:58 -86
61 26:0e:83:ee:c2:58 -87
62 f8:f5:32:94:a0:a4 -87
63 06:0e:83:ee:c2:57 -87
64 06:0e:83:ee:c2:58 -88
65 b8:a1:75:48:2b:69 -88
66 3a:f5:32:94:a0:a4 -88
67 88:ad:43:b0:95:20 -88
68 62:f1:9e:42:24:a2 -89
69 76:02:92:a5:d3:68 -89
70 60:02:92:a5:d3:68 -89
71 20:f1:9e:42:24:a2 -89
72 2e:51:a4:d4:c1:c8 -89
73 1e:51:a4:d4:c1:c8 -89
74 06:71:c2:56:7e:e8 -90
75 00:71:c2:56:7e:e8 -90

room 3 2020-12-07 13:52:11.741
                BSSID  RSSI
0 4e:95:69:bc:cc:16 -57
1 6e:95:69:bc:cc:16 -58
2 3e:95:69:bc:cc:16 -59
3 2c:95:69:bc:cc:16 -59
4 78:f2:9e:1c:b3:88 -60
5 8e:f2:9e:1c:b3:88 -60
6 2c:95:69:bc:cc:15 -61
7 3e:95:69:bc:cc:15 -61
8 78:f2:9e:1c:b3:90 -62
9 7e:f2:9e:1c:b3:90 -62
10 82:f2:9e:1c:b3:90 -62
11 4e:95:69:bc:cc:15 -62
12 8a:f2:9e:1c:b3:90 -63
13 10:33:bf:4f:66:1d -63
14 10:33:bf:4f:66:1b -63
15 36:0e:83:c2:45:19 -64
16 02:aa:a0:7f:57:c8 -64
17 ec:aa:a0:7f:57:c8 -65
18 10:33:bf:4f:66:24 -66
19 10:33:bf:4f:66:22 -66
20 10:33:bf:4f:66:20 -66
21 76:02:92:a6:e7:78 -66
22 10:33:bf:4f:66:23 -66
23 60:02:92:a6:e7:78 -67
24 10:33:bf:4f:66:25 -67
25 6e:02:92:a6:e7:78 -67
26 6a:02:92:a6:e7:78 -67
27 06:aa:a0:7f:57:c8 -67
28 3c:7a:8a:6c:c4:64 -68
29 5e:7a:8a:6c:c4:64 -68
30 f6:aa:a0:7f:57:c8 -68
31 9e:8f:e0:44:d0:80 -68
32 10:33:bf:4f:66:1a -69
33 6e:8f:e0:44:d0:80 -69
34 7e:8f:e0:44:d0:80 -70
35 f4:0e:83:c2:45:19 -71
36 f8:f5:32:94:a0:a3 -71
37 c4:65:16:51:3e:95 -71
38 f6:c1:14:6a:4d:0d -73
39 9e:8f:e0:44:d0:85 -74
40 6e:8f:e0:44:d0:85 -75
41 5c:8f:e0:44:d0:85 -75
42 8e:8f:e0:44:d0:85 -76
43 02:aa:a0:7f:57:d0 -76
44 f6:aa:a0:7f:57:d0 -76
45 ec:aa:a0:7f:57:d0 -76
46 fa:aa:a0:7f:57:d0 -76
47 7e:8f:e0:44:d0:85 -77
48 4e:7a:8a:6c:c4:6a -79
49 3c:7a:8a:6c:c4:6a -79
50 6e:7a:8a:6c:c4:6a -79
51 7e:7a:8a:6c:c4:6a -79
52 5e:7a:8a:6c:c4:6a -80
53 06:0e:83:c2:45:19 -81
54 36:0e:83:c2:45:1a -83
55 26:0e:83:c2:45:1a -83
56 42:f1:9e:42:24:a1 -83
57 06:0e:83:c2:45:1a -84
58 f4:0e:83:c2:45:1a -84
59 16:0e:83:c2:45:1a -84
60 f4:0e:83:ee:c2:57 -85
61 f4:0e:83:ee:c2:58 -86
62 16:0e:83:ee:c2:58 -86
63 f6:0e:83:ee:c2:57 -86
64 26:0e:83:ee:c2:58 -87
65 06:0e:83:ee:c2:58 -87
66 b8:a1:75:48:2b:69 -88
67 06:0e:83:ee:c2:57 -88
68 88:ad:43:b0:95:20 -88
69 1a:f5:32:94:a0:a4 -88
70 96:ad:43:b0:95:20 -88
71 62:f1:9e:42:24:a2 -89
72 06:71:c2:56:7e:e8 -89
73 76:02:92:a5:d3:68 -89
74 60:02:92:a5:d3:68 -89
75 20:f1:9e:42:24:a2 -89
76 2e:51:a4:d4:c1:c8 -89
77 1e:51:a4:d4:c1:c8 -89
78 00:71:c2:56:7e:e8 -90
79 42:f1:9e:42:24:a2 -90

room 3 2020-12-07 13:52:41.781
                BSSID  RSSI
0 3e:95:69:bc:cc:16 -60
1 2c:95:69:bc:cc:16 -60
2 78:f2:9e:1c:b3:88 -60
3 8e:f2:9e:1c:b3:88 -60
4 2c:95:69:bc:cc:15 -61
5 4e:95:69:bc:cc:16 -61
6 78:f2:9e:1c:b3:90 -62
7 7e:f2:9e:1c:b3:90 -62
8 ec:aa:a0:7f:57:c8 -62
9 82:f2:9e:1c:b3:90 -62
10 4e:95:69:bc:cc:15 -62
11 8e:f2:9e:1c:b3:90 -63
12 3e:95:69:bc:cc:15 -63
13 8a:f2:9e:1c:b3:90 -63
14 10:33:bf:4f:66:1d -63
15 10:33:bf:4f:66:1b -63
16 3c:7a:8a:6c:c4:64 -64
17 36:0e:83:c2:45:19 -64
18 02:aa:a0:7f:57:c8 -64
19 4e:7a:8a:6c:c4:64 -65
20 10:33:bf:4f:66:24 -66
21 10:33:bf:4f:66:22 -66
22 10:33:bf:4f:66:20 -66
23 76:02:92:a6:e7:78 -66
24 10:33:bf:4f:66:23 -66
25 6a:02:92:a6:e7:78 -67
26 06:aa:a0:7f:57:c8 -67
27 f8:f5:32:94:a0:a3 -67
28 1a:f5:32:94:a0:a3 -67
29 5e:7a:8a:6c:c4:64 -68
30 f6:aa:a0:7f:57:c8 -68
31 9e:8f:e0:44:d0:80 -68
32 10:33:bf:4f:66:1a -69
33 6e:8f:e0:44:d0:80 -69
34 7e:8f:e0:44:d0:80 -70
35 f4:0e:83:c2:45:19 -71
36 f6:c1:14:6a:4d:0d -73
37 06:0e:83:c2:45:19 -74
38 8e:8f:e0:44:d0:85 -75
39 6e:8f:e0:44:d0:85 -75
40 5c:8f:e0:44:d0:85 -75
41 9e:8f:e0:44:d0:85 -75
42 02:aa:a0:7f:57:d0 -76
43 f6:aa:a0:7f:57:d0 -76
44 ec:aa:a0:7f:57:d0 -76
45 fa:aa:a0:7f:57:d0 -76
46 0a:f5:32:94:a0:a3 -76
47 7e:8f:e0:44:d0:85 -77
48 3c:7a:8a:6c:c4:6a -78
49 0e:71:c2:56:7e:e0 -78
50 4e:7a:8a:6c:c4:6a -79
51 6e:7a:8a:6c:c4:6a -79
52 7e:7a:8a:6c:c4:6a -79
53 5e:7a:8a:6c:c4:6a -80
54 36:0e:83:c2:45:1a -83
55 42:f1:9e:42:24:a1 -83
56 26:0e:83:c2:45:1a -84
57 06:0e:83:c2:45:1a -84
58 f4:0e:83:c2:45:1a -84
59 16:0e:83:c2:45:1a -84
60 f4:0e:83:ee:c2:57 -85
61 26:0e:83:ee:c2:58 -86
62 f4:0e:83:ee:c2:58 -86
63 06:0e:83:ee:c2:58 -86
64 16:0e:83:ee:c2:58 -86
65 f6:0e:83:ee:c2:57 -86
66 6a:02:92:a5:d3:68 -87
67 36:0e:83:ee:c2:58 -87
68 06:0e:83:ee:c2:57 -88
69 88:ad:43:b0:95:20 -88
70 1a:f5:32:94:a0:a4 -88
71 96:ad:43:b0:95:20 -88
72 62:f1:9e:42:24:a2 -89
73 06:71:c2:56:7e:e8 -89
74 76:02:92:a5:d3:68 -89
75 60:02:92:a5:d3:68 -89
76 20:f1:9e:42:24:a2 -89
77 2e:51:a4:d4:c1:c8 -89
78 1e:51:a4:d4:c1:c8 -89
79 0a:71:c2:56:7e:e8 -89
80 52:f1:9e:42:24:a2 -89
81 00:71:c2:56:7e:e8 -90
82 42:f1:9e:42:24:a2 -90
83 fc:51:a4:d4:c1:c8 -90
84 12:71:c2:56:7e:e8 -90
85 16:71:c2:56:7e:e8 -91

room 3 2020-12-07 13:53:11.763
                BSSID  RSSI
0 2c:95:69:bc:cc:15 -57
1 86:f2:9e:1c:b3:88 -58
2 78:f2:9e:1c:b3:88 -59
3 92:f2:9e:1c:b3:88 -59
4 78:f2:9e:1c:b3:90 -60
5 3e:95:69:bc:cc:16 -60
6 2c:95:69:bc:cc:16 -60
7 8e:f2:9e:1c:b3:90 -60
8 4e:95:69:bc:cc:16 -60
9 8a:f2:9e:1c:b3:90 -60
10 ec:aa:a0:7f:57:c8 -62
11 3e:95:69:bc:cc:15 -63
12 4e:7a:8a:6c:c4:64 -65
13 3c:7a:8a:6c:c4:64 -65
14 10:33:bf:4f:66:24 -66
15 10:33:bf:4f:66:22 -66
16 10:33:bf:4f:66:20 -66
17 f4:0e:83:c2:45:19 -67
18 f8:f5:32:94:a0:a3 -67
19 1a:f5:32:94:a0:a3 -67
20 6a:02:92:a6:e7:78 -68
21 f6:aa:a0:7f:57:c8 -68
22 6e:8f:e0:44:d0:80 -69
23 60:02:92:a6:e7:78 -69
24 6e:02:92:a6:e7:78 -69
25 06:0e:83:c2:45:19 -72
26 02:aa:a0:7f:57:d0 -76
27 f6:aa:a0:7f:57:d0 -76
28 ec:aa:a0:7f:57:d0 -76
29 0a:f5:32:94:a0:a3 -76
30 f2:aa:a0:7f:57:d0 -76
31 6e:8f:e0:44:d0:85 -77
32 5c:8f:e0:44:d0:85 -77
33 c4:65:16:51:3e:95 -77
34 8e:8f:e0:44:d0:85 -78
35 3c:7a:8a:6c:c4:6a -78
36 9e:8f:e0:44:d0:85 -78
37 0e:71:c2:56:7e:e0 -78
38 4e:7a:8a:6c:c4:6a -79
39 6e:7a:8a:6c:c4:6a -79
40 7e:7a:8a:6c:c4:6a -79
41 06:0e:83:c2:45:1a -83
42 f4:0e:83:c2:45:1a -83
43 26:0e:83:c2:45:1a -84
44 16:0e:83:c2:45:1a -84
45 f4:0e:83:ee:c2:58 -85
46 06:0e:83:ee:c2:58 -85
47 26:0e:83:ee:c2:58 -86
48 20:f1:9e:42:24:a1 -86
49 36:0e:83:ee:c2:58 -87
50 2a:f5:32:94:a0:a4 -88
51 6a:02:92:a5:d3:68 -89
52 42:f1:9e:42:24:a2 -89
53 0a:71:c2:56:7e:e8 -89
54 52:f1:9e:42:24:a2 -89
55 fc:51:a4:d4:c1:c8 -90
56 12:71:c2:56:7e:e8 -90
57 16:71:c2:56:7e:e8 -91

room 3 2020-12-07 13:53:24.854
                BSSID  RSSI
0 3e:95:69:bc:cc:16 -58
1 2c:95:69:bc:cc:16 -58
2 92:f2:9e:1c:b3:88 -59
3 78:f2:9e:1c:b3:88 -60
4 2c:95:69:bc:cc:15 -60
5 8e:f2:9e:1c:b3:90 -60
6 4e:95:69:bc:cc:16 -60
7 86:f2:9e:1c:b3:88 -60
8 8a:f2:9e:1c:b3:90 -61
9 78:f2:9e:1c:b3:90 -62
10 ec:aa:a0:7f:57:c8 -62
11 82:f2:9e:1c:b3:90 -62
12 3e:95:69:bc:cc:15 -64
13 16:0e:83:c2:45:19 -64
14 4e:7a:8a:6c:c4:64 -65
15 3c:7a:8a:6c:c4:64 -65
16 82:f2:9e:1c:b3:88 -65
17 10:33:bf:4f:66:24 -66
18 10:33:bf:4f:66:22 -66
19 10:33:bf:4f:66:20 -66
20 60:02:92:a6:e7:78 -66
21 10:33:bf:4f:66:18 -66
22 6a:02:92:a6:e7:78 -67
23 f8:f5:32:94:a0:a3 -67
24 6e:8f:e0:44:d0:80 -67
25 1a:f5:32:94:a0:a3 -67
26 5c:8f:e0:44:d0:80 -67
27 f4:0e:83:c2:45:19 -68
28 f6:aa:a0:7f:57:c8 -68
29 6e:02:92:a6:e7:78 -69
30 7e:8f:e0:44:d0:80 -70
31 c4:65:16:51:3e:95 -72
32 8e:8f:e0:44:d0:85 -74
33 6e:8f:e0:44:d0:85 -74
34 5c:8f:e0:44:d0:85 -74
35 7e:8f:e0:44:d0:85 -74
36 06:0e:83:c2:45:19 -75
37 02:aa:a0:7f:57:d0 -76
38 f6:aa:a0:7f:57:d0 -76
39 ec:aa:a0:7f:57:d0 -76
40 0a:f5:32:94:a0:a3 -76
41 f2:aa:a0:7f:57:d0 -76
42 fa:aa:a0:7f:57:d0 -77
43 9e:8f:e0:44:d0:85 -78
44 0e:71:c2:56:7e:e0 -78
45 7e:7a:8a:6c:c4:6a -79
46 4e:7a:8a:6c:c4:6a -80
47 3c:7a:8a:6c:c4:6a -80
48 6e:7a:8a:6c:c4:6a -80
49 f4:0e:83:c2:45:1a -81
50 5e:7a:8a:6c:c4:6a -81
51 f4:0e:83:ee:c2:57 -81
52 32:f1:9e:42:24:a1 -82
53 06:0e:83:c2:45:1a -83
54 16:0e:83:c2:45:1a -83
55 26:0e:83:c2:45:1a -84
56 06:0e:83:ee:c2:58 -85
57 f4:0e:83:ee:c2:58 -86
58 20:f1:9e:42:24:a1 -86
59 26:0e:83:ee:c2:58 -87
60 36:0e:83:ee:c2:58 -87
61 06:0e:83:ee:c2:57 -87
62 6a:02:92:a5:d3:68 -88
63 2a:f5:32:94:a0:a4 -88
64 76:02:92:a5:d3:68 -88
65 16:0e:83:ee:c2:58 -88
66 7a:02:92:a5:d3:68 -88
67 42:f1:9e:42:24:a2 -89
68 0a:71:c2:56:7e:e8 -89
69 52:f1:9e:42:24:a2 -89
70 fc:51:a4:d4:c1:c8 -89
71 06:71:c2:56:7e:e8 -89
72 2e:51:a4:d4:c1:c8 -89
73 12:71:c2:56:7e:e8 -90
74 16:71:c2:56:7e:e8 -91

room 3 2020-12-07 13:53:41.792
                BSSID  RSSI
0 3e:95:69:bc:cc:16 -59
1 2c:95:69:bc:cc:16 -59
2 2c:95:69:bc:cc:15 -59
3 92:f2:9e:1c:b3:88 -59
4 78:f2:9e:1c:b3:90 -60
5 8e:f2:9e:1c:b3:90 -60
6 4e:95:69:bc:cc:16 -60
7 3e:95:69:bc:cc:15 -60
8 86:f2:9e:1c:b3:88 -60
9 6e:95:69:bc:cc:16 -60
10 ec:aa:a0:7f:57:c8 -61
11 8a:f2:9e:1c:b3:90 -61
12 78:f2:9e:1c:b3:88 -62
13 82:f2:9e:1c:b3:90 -62
14 06:aa:a0:7f:57:c8 -63
15 16:0e:83:c2:45:19 -64
16 4e:7a:8a:6c:c4:64 -65
17 3c:7a:8a:6c:c4:64 -65
18 82:f2:9e:1c:b3:88 -65
19 fa:aa:a0:7f:57:c8 -65
20 10:33:bf:4f:66:24 -66
21 10:33:bf:4f:66:22 -66
22 10:33:bf:4f:66:20 -66
23 60:02:92:a6:e7:78 -66
24 10:33:bf:4f:66:18 -66
25 6a:02:92:a6:e7:78 -67
26 f8:f5:32:94:a0:a3 -67
27 6e:02:92:a6:e7:78 -67
28 5c:8f:e0:44:d0:80 -67
29 76:02:92:a6:e7:78 -67
30 f4:0e:83:c2:45:19 -68
31 7e:8f:e0:44:d0:80 -70
32 6e:8f:e0:44:d0:80 -71
33 7e:8f:e0:44:d0:85 -74
34 9e:34:26:74:f7:c2 -74
35 06:0e:83:c2:45:19 -75
36 8e:8f:e0:44:d0:85 -76
37 6e:8f:e0:44:d0:85 -76
38 5c:8f:e0:44:d0:85 -76
39 02:aa:a0:7f:57:d0 -76
40 f6:aa:a0:7f:57:d0 -76
41 ec:aa:a0:7f:57:d0 -76
42 f2:aa:a0:7f:57:d0 -76
43 fa:aa:a0:7f:57:d0 -76
44 9e:8f:e0:44:d0:85 -78
45 c4:65:16:51:3e:95 -78
46 4e:7a:8a:6c:c4:6a -80
47 3c:7a:8a:6c:c4:6a -80
48 6e:7a:8a:6c:c4:6a -80
49 f4:0e:83:c2:45:1a -81
50 5e:7a:8a:6c:c4:6a -81
51 f4:0e:83:ee:c2:57 -81
52 26:0e:83:c2:45:1a -82
53 06:0e:83:c2:45:1a -82
54 32:f1:9e:42:24:a1 -82
55 16:0e:83:c2:45:1a -83
56 62:f1:9e:42:24:a1 -83
57 da:31:34:c9:9e:65 -84
58 f4:0e:83:ee:c2:58 -86
59 06:0e:83:ee:c2:58 -86
60 20:f1:9e:42:24:a1 -86
61 26:0e:83:ee:c2:58 -87
62 06:0e:83:ee:c2:57 -87
