room 2 2020-11-22 11:54:17.724
                BSSID  RSSI
0 04:bd:88:76:f9:e0 -41
1 04:bd:88:76:f9:e1 -41
2 04:bd:88:76:f9:e2 -43
3 04:bd:88:76:f9:f1 -44
4 04:bd:88:76:f9:f0 -44
5 04:bd:88:76:f9:f2 -44
6 04:bd:88:76:f4:22 -61
7 04:bd:88:76:f5:81 -81
8 04:bd:88:76:f5:80 -82
9 04:bd:88:76:f5:82 -82
10 04:bd:88:76:f4:21 -82
11 04:bd:88:76:f4:20 -82
12 98:e7:f4:45:9b:4a -84
13 04:bd:88:76:f4:31 -86
14 04:bd:88:76:f4:32 -86
15 12:d0:7a:c5:05:b5 -87
16 04:bd:88:76:f4:30 -87

